Reference	ID	Tags	Quote	Occurrence	Question	Response
22:11	qhec			0	What did the sons of Israel hear that the Reubenites, Gadites, and half-tribe of Manasseh had built near the Jordan in Canaan?	The sons of Israel heard that these tribes had built an altar at the front of the land of Canaan, in the regions of the Jordan, on the side of the sons of Israel.
22:12	n9mr			0	What did the whole congregation of the sons of Israel do at Shiloh when they heard about the altar?	The whole congregation of the sons of Israel gathered themselves at Shiloh to go up against them to war.
22:13	k2zq			0	Who did the sons of Israel send to the land of Gilead to speak with the tribes of Reuben, Gad, and half-Manasseh?	The sons of Israel sent Phinehas, the son of Eleazar the priest, to the land of Gilead.
22:16	zna0			0	What accusation of unfaithfulness did the whole congregation of Yahweh make against the tribes who built the altar?	They asked what unfaithfulness these tribes had committed against the God of Israel, to turn away from Yahweh by building an altar for themselves in rebellion against Yahweh.
22:18	j6ch			0	What did the messengers fear would happen tomorrow if these tribes rebelled against Yahweh today?	They feared that if these tribes rebelled against Yahweh today, then tomorrow Yahweh would be furious toward all the congregation of Israel.
22:27	x9m1			0	Regarding future generations, what did the tribes of Reuben, Gad, and half-Manasseh say was the purpose of building the altar?	They said they built the altar to be a witness between them and the other tribes, and between their future generations, to serve Yahweh with their offerings, so their sons would not tell the other tribes’ sons they had no portion in Yahweh.
22:30	k6st			0	How did Phinehas the priest and the leaders of the congregation react to the explanation given by these tribes about the altar?	When Phinehas the priest and the leaders heard their words, it was good in their eyes.
22:33	ucrr			0	What was the reaction of the sons of Israel when Phinehas and the leaders reported the explanation for the altar?	The word was good in the eyes of the sons of Israel; they blessed God and did not speak of going up against them to war to destroy their land.
23:2	h17v			0	What did Joshua do when he had aged and come into days, having Yahweh given Israel rest?	Joshua called to all of Israel, to its elders, heads, judges, and officers, and spoke to them.
23:3	tnpo			0	Who did Joshua remind the people had fought for them against all the nations?	Joshua reminded them that Yahweh their God was the one who had fought for them.
23:7	vsl5			0	What did Joshua warn the people not to do regarding the nations remaining among them and their gods?	Joshua warned them not to come among these nations, nor invoke the name of their gods nor swear by them nor serve them nor bow down to them.
23:14	ie7a			0	What did Joshua, knowing he was about to die, affirm about all the good words Yahweh had spoken concerning Israel?	He affirmed that Yahweh he has done every single thing he promised to do for you.
23:16	ts92			0	What did Joshua warn would happen if the people transgressed Yahweh’s covenant by serving and bowing to other gods?	Joshua warned that if they did so, Yahweh’s anger would burn against them, and very soon none of them would be living in the good land that he gave them.
24:1	b6mp			0	Where did Joshua gather all the tribes of Israel, and who presented themselves before God?	Joshua gathered all the tribes of Israel to Shechem, and he called to the elders of Israel, its heads, judges, and officers, and they presented themselves before God.
24:13	ze9k			0	What did Yahweh say, through Joshua, he had given to the people of Israel that they did not labor for, build, or plant?	Yahweh said he had given them land for which they had not labored, cities they had not built (but dwelled in), and vineyards and olive groves they did not plant (but ate from).
24:15	ifh2			0	Whom did Joshua declare that he and his house would serve, regardless of the people’s choice?	Joshua declared that he and his house would serve Yahweh.
24:18	dce7			0	How did the people respond to Joshua’s challenge, affirming their commitment to serve Yahweh?	The people said, “We ourselves will serve Yahweh, for he is our God.”
24:20	arct			0	What did Joshua warn would happen if Israel forsook Yahweh and served foreign gods, even after Yahweh had done good to them?	Joshua warned that if they forsook Yahweh and served foreign gods, then Yahweh would turn and do harm to them and destroy them, even after he has done such good things for them.
24:24	wq69			0	What was the people’s final declaration to Joshua regarding serving Yahweh and listening to his voice?	The people said to Joshua, “We will serve Yahweh our God, and we will listen to his voice.”
24:26	w2ty			0	What did Joshua do to formalize the covenant, and where did he set up a great stone?	Joshua wrote these words in the book of the instruction of God, took a great stone, and set it up there beneath the oak tree that was at the Holy Place of Yahweh.
24:27	w47s			0	What did Joshua say the great stone would be a witness against them for, lest they deal falsely with their God?	Joshua told all the people, “Look! This stone will always be for a witness against us. This is the place where I told you what Yahweh wanted to say to you {and you promised that you would serve him}. This stone will remind you of your promise so that you are not disloyal to God.”
24:29	hgqm			0	How old was Joshua, the servant of Yahweh, when he died?	Joshua, the son of Nun, the servant of Yahweh, died at the age of 110 years.
24:32	nn52			0	Whose bones, brought up from Egypt by the sons of Israel, did they bury in Shechem?	The sons of Israel buried the bones of Joseph, which they had brought up from Egypt, in Shechem.
