Reference	ID	Tags	Quote	Occurrence	Question	Response
20:12	p4jz			0	In what way was Sarah actually Abraham’s sister?	Sarah was the daughter of Abraham’s father but not of his mother.
20:16	f12c			0	What gift did Abimelech give Abraham?	Abimelech gave Abraham 1,000 {shekels of} silver.
20:16	qclv			0	What reason did Abimelech give Sarah as to why he gave her brother a thousand pieces of silver?	Abimelech told Sarah he had given a thousand pieces of silver to her brother to cover any offense against Sarah in the eyes of all that were with Sarah, so that she was vindicated.
20:17	rrqf			0	What happened when Abraham prayed to God for Abimelech and his people?	God healed Abimelech, his wife, and his female slaves so that they were able to have children.
21:2	jy7v			0	What did Yahweh do for Sarah?	Yahweh visited Sarah, and she bore a son to Abraham at the promised time.
21:4	uqx2			0	When Isaac was eight days old, what did Abraham do?	When Isaac was eight days old, Abraham circumcised him.
21:6	h7ho			0	What did Sarah say God had made her do?	Sarah said that God had made her laugh.
21:9	do11			0	On the day Isaac was weaned, what did Sarah see?	Sarah saw that the son of Hagar was mocking.
21:10	ql7j			0	What did Sarah tell Abraham to do with Hagar and her son, and why?	Sarah told Abraham to drive away Hagar and her son, because Hagar’s son would not be heir with Isaac.
21:11	n8pj			0	What was Abraham’s reaction to Sarah’s demand?	Abraham was distressed by Sarah’s demand because of his son by Hagar.
21:12	h0yy			0	What did God tell Abraham to do?	God told Abraham to listen to Sarah.
21:14	z3gr			0	Where did Hagar and her son go after Abraham sent them out?	Hagar and her son went into the wilderness.
21:18	fh7i			0	What did God tell Hagar he would do for her son?	God said he would make the son of Hagar into a great nation.
21:19	q1lj			0	How did Hagar and her son survive?	God opened Hagar’s eyes and she saw a well of water.
21:20-21	qqty			0	What happened to Hagar’s son as he grew up?	Hagar’s son lived in the wilderness of Paran, and his mother got a wife for him from Egypt.
21:23	ihfk			0	What did Abimelech want Abraham to swear to do for him?	Abimelech wanted Abraham to swear that he would not deal falsely with Abimelech or with his children or with his descendants. Abimelech asked Abraham to show to him the same covenant faithfulness that Abimelech had shown to Abraham.
21:25	d0qw			0	What did Abraham complain about to Abimelech?	Abraham complained to Abimelech about a well of water that Abimelech’s servants had seized from him.
21:28-30	k6vw			0	Why did Abraham give seven female lambs to Abimelech?	Abraham gave seven female lambs to Abimelech as a witness that he had dug the disputed well.
21:32	gm1l			0	Into what land did Abimelech return?	Abimelech returned into the land of the Philistines.
21:33	am84			0	What did Abraham do at the tamarisk tree in Beersheba?	Abraham worshiped Yahweh, the eternal God.
21:34	fz51			0	Where did Abraham live for many days?	Abraham lived in the land of the Philistines for many days.
22:1-2	hi0p			0	What test did God give Abraham?	God told Abraham to go the land of Moriah and offer Isaac as a burnt offering.
22:3	j6ey			0	How did Abraham respond to God’s command?	Abraham rose early in the morning and set out on his journey to the place God had told him.
22:5	ipxe			0	What did Abraham tell his two young men that he and Isaac were going to do?	Abraham told his two young men that he and Isaac were going to worship and then would return.
22:7	fr0x			0	What question did Isaac ask Abraham as they were walking together?	Isaac asked Abraham, “Where is the lamb for the burnt offering?”
22:8	aaij			0	How did Abraham answer Isaac’s question?	Abraham said that God himself would provide the lamb for the burnt offering.
22:9	by1y			0	When they reached the place, what did Abraham prepare as the burnt offering and how did he do it?	Abraham prepared Isaac as the burnt offering by binding him and laying him on the altar.
22:12	p5je			0	When Abraham took the knife in his hand, what did the angel of Yahweh tell Abraham?	The angel of Yahweh told Abraham not to harm Isaac.
22:12	w3nh			0	What did the angel say that he now knew about Abraham?	The angel said that he now knew that Abraham feared God.
22:13	fksu			0	How did God then provide the burnt offering for Abraham?	There was a ram caught in the bushes behind Abraham: Abraham used it as the burnt offering.
22:14	rua9			0	What did Abraham call the place of the burnt offering?	Abraham called the place Yahweh-Yireh, which means “Yahweh will provide”.
22:16-17	akd1			0	What reason did the angel of Yahweh give for blessing Abraham?	The angel of Yahweh said he would bless Abraham because Abraham had not withheld his only son.
22:18	qgmk			0	Through whom and for what reason were all nations of the earth to be blessed?	All the nations of the earth were to be blessed through Abraham’s offspring because Abraham had obeyed Yahweh’s command delivered by his angel.
23:2	kyom			0	What did Abraham first do when Sarah died?	When Sarah died, Abraham first mourned for her and wept for her.
23:3-4	wqck			0	What request did Abraham make to the sons of Heth?	Abraham asked for a property to use as a burial place.
23:5-6	sxve			0	How did the sons of Heth respond to Abraham’s request?	The sons of Heth offered the choicest of their tombs to Abraham.
23:10-11	weev			0	When Abraham asked for Ephron the Hittite’s cave as a tomb, how did Ephron respond?	Ephron offered to freely give Abraham the cave and the field next to it.
23:12-13	akx9			0	How did Abraham respond to Ephron’s offer?	Abraham asked to pay for the field and the cave.
23:14-15	p7ce			0	How did Ephron respond to Abraham’s offer?	Ephron asked for 400 shekels of silver for the field and the cave.
23:14-16	z8gw			0	How did the conversation between Abraham and Ephron end?	Abraham paid 400 shekels of silver to Ephron for the piece of land.
23:17-18	yw4c			0	What was included in the purchase of the field of Ephron which was in Machpelah?	The field, the cave that was in it, and all the trees that were in the field and all around its border were included in Abraham’s purchase of the field of Ephron.
23:19	ofps			0	What did Abraham then do with the cave?	Abraham then buried Sarah in the cave.
24:2-4	edc4			0	What did Abraham make his oldest servant swear to do?	Abraham made his oldest servant swear that he would get a wife for Isaac from Abraham’s relatives.
24:5-6	ssji			0	What did Abraham insist that the servant not do with Isaac?	Abraham insisted that the servant not take Isaac back to the land from which Abraham came.
24:12-14	xek3			0	What did Abraham’s servant ask God to do in order to show him which woman God had chosen for Isaac?	The servant asked that the woman whom he asked to lower her pitcher to let him get a drink would do so and offer to water his camels also.
24:15	l92f			0	What relation was Rebekah to Abraham?	Rebekah was the granddaughter of Nahor, Abraham’s brother.
24:17-18	b7t0			0	What did Rebekah do when Abraham’s servant asked for a drink of water?	Rebekah gave the servant a drink.
24:19	agqs			0	What did Rebekah say after she had finished giving the servant a drink?	After Rebekah finished giving the servant a drink, she said, “I will draw water for your camels also, until they have finished drinking.”
24:26-27	lqht			0	What did the servant do when he heard that Rebekah was related to Abraham and that he could spend the night with her family?	The servant worshiped Yahweh and blessed him.
24:29	sn9q			0	Who was Rebekah’s brother?	Laban was Rebekah’s brother.
24:31	f4ed			0	What did Laban do when he met Abraham’s servant?	Laban invited Abraham’s servant to stay at his house.
24:33	pqk5			0	What did Abraham’s servant insist on doing before he ate?	Abraham’s servant insisted on saying why he had come before he ate.
24:40	wsjl			0	How had Abraham said that Yahweh would prosper the servant’s way?	Abraham had said that Yahweh would send his angel with the servant to prosper his way.
24:47	plac			0	What had the servant given Rebekah when he heard she was related to Abraham?	Abraham’s servant had given Rebekah a gold ring for her nose and bracelets for her arms.
24:50-51	gmne			0	How did Laban and Bethuel answer Abraham’s servant when he asked them what they wanted to do regarding Rebekah?	Laban and Bethuel answered that the servant should take Rebekah and go, so that Rebekah could be the wife of Abraham’s son.
24:52-53	wx31			0	What did Abraham’s servant do when he heard the answer from Laban and Bethuel?	The servant bowed down to Yahweh. And then he gave gifts to Rebekah and to her brother and mother.
24:54-55	bnrz			0	When they arose the next morning, what did Rebekah’s brother and mother want the servant to do?	When they arose the next morning, they wanted Abraham’s servant to stay with them for a few more days.
24:56-58	ae7a			0	When Abraham’s servant said that he wanted to go immediately, what did Rebekah say that she wanted to do?	Rebekah said that she wanted to go with the servant.
24:60	l9dj			0	What blessing did Rebekah’s family give her as she left with Abraham’s servant?	Rebekah’s family blessed her that she might be the mother of thousands and that her offspring might possess the gate of those who hate them.
24:63	ki1o			0	What was Isaac doing when Rebekah arrived at his home?	Isaac was out in the field meditating.
24:64-65	w1a6			0	What did Rebekah do when she saw Isaac?	When she saw Isaac, Rebekah jumped down from the camel and covered herself with her veil.
24:67	e7qe			0	What did Isaac do after Abraham’s servant recounted all the things that he had done?	Isaac brought Rebekah into his mother Sarah’s tent and took Rebekah as his wife.
25:1	k74h			0	What did Abraham do after his wife Sarah died?	Abraham took another wife named Keturah.
25:5-6	y1n2			0	How did Abraham distribute his wealth?	Abraham gave gifts to the sons of his concubines and sent them away. He left all that he owned to Isaac.
25:7	az6r			0	How many years did Abraham live?	Abraham lived one hundred seventy-five years.
25:9	dowm			0	Who buried Abraham?	Both Isaac and Ishmael buried Abraham.
25:21	pi57			0	What did Isaac do because Rebekah was childless?	Isaac prayed to Yahweh for his wife; Yahweh answered his prayer, and Rebekah conceived.
25:23	dwc7			0	What did Yahweh say concerning the two children struggling within Rebekah’s womb?	Yahweh said that there were two nations in her womb, one people stronger than the other, and that the older would serve the younger.
25:25	qywa			0	Who was born first, and what did he look like?	Esau was born first, and he was red all over, like a hairy garment.
25:26	vncw			0	Who was born second, and what was he doing as he was born?	Jacob was born second, and he was grasping Esau’s heel as he was born.
25:27	hmxp			0	What kind of man was Esau?	Esau was a skillful hunter and a man of the field.
25:27	uktc			0	What kind of man was Jacob?	Jacob was a quiet man who spent his time in the tents.
25:28	skvn			0	Who did Isaac love, and who did Rebekah love?	Isaac loved Esau, and Rebekah loved Jacob.
25:30	w0n8			0	What was another name for Esau?	Edom was another name for Esau.
25:31	iptb			0	For what did Jacob ask in return for the red stew that Esau wanted to eat?	Jacob asked for Esau’s birthright in return for the red stew.
25:33	gd3l			0	What was Esau’s response to Jacob’s offer?	Esau swore an oath and sold his birthright to Jacob.
25:34	z8xh			0	How was Esau treating his birthright when he responded in this way to Jacob’s offer?	Esau was despising his birthright when he responded to Jacob’s offer in this way.
26:1	lueo			0	Why did Isaac move to the city of Gerar where Abimelech was the king of the Philistines?	Isaac moved to Gerar because there was a famine in the land.
26:2	w1y3			0	What had Yahweh told Isaac before Isaac moved to Gerar?	Yahweh had told Isaac not to move to Egypt, and to stay in the land about which he would tell Isaac.
26:3	k3jx			0	What did Yahweh tell Isaac about the oath Yahweh had sworn to his father Abraham?	Yahweh told Isaac that he would fulfill the oath which Yahweh had sworn to Abraham.
26:5	civ6			0	Why did Yahweh say he was going to do this?	Yahweh said he was going to do this because Abraham had obeyed his voice and kept his instructions, commandments, statutes, and laws.
26:7	gepm			0	What did Isaac say to the men of Gerar about Rebekah, his wife?	Isaac told the men of Gerar that Rebekah was his sister.
26:9-10	ifp8			0	According to Abimelech, what could have brought guilt upon the people because of Isaac’s lie?	Because of Isaac’s lie, someone could have had sexual relations with Rebekah and brought guilt upon the people.
26:11	z7qo			0	What command did Abimelech give regarding Rebekah?	Abimelech commanded that anyone who touched Rebekah would be put to death.
26:16	qn1j			0	What reason did Abimelech give for asking Isaac to move away from the Philistines?	Abimelech asked Isaac to move away from the Philistines because Isaac was more powerful than Abimelech.
26:18	radb			0	Why did Isaac have to dig out the wells of water which they had dug in the days of Abraham?	Isaac had to dig out the wells of water which they had dug in the days of Abraham because the Philistines had stopped them up after Abraham’s death.
26:22	pih6			0	What did Isaac name the well over which the herdsmen of Gerar did not quarrel with him?	Isaac named the well, over which the herdsmen of Gerar did not quarrel with him, Rehoboth.
26:23-24	nluw			0	What did Yahweh reaffirm to Isaac when he appeared to Isaac at Beersheba?	Yahweh reaffirmed that he would bless Isaac and multiply his offspring.
26:28-29	q1rv			0	What covenant did Abimelech want to make with Isaac, and why?	Abimelech wanted to make a covenant that neither side would harm the other, because he saw that Yahweh was with Isaac.
26:30-31	llyy			0	How did Isaac respond to Abimelech’s request for a covenant between them?	Isaac made a feast, and they swore an oath with each other.
26:34	tzp8			0	From what people group were the two wives of Esau?	The two wives of Esau were from the Hittites.
26:35	t9zt			0	How was the relationship between Esau’s wives and Isaac and Rebekah?	Esau’s wives brought grief to Isaac and Rebekah.
27:1	lsu5			0	As Isaac grew old, what was he no longer able to do?	As Isaac grew old, he was no longer able to see.
27:3-4	ht45			0	What did Isaac ask Esau to do, and why?	Isaac asked Esau to go hunt and make the sort of food that he loved, so that he could eat it and bless Esau.
27:8-10	cx7m			0	What was Rebekah’s plan for providing the food for Isaac, and why?	Rebekah told Jacob to go get two goats and she would make the food that Isaac loved, so that Jacob could take it to Isaac and receive the blessing.
27:11-12	b563			0	About what was Jacob concerned in bringing the food to Isaac?	Jacob was concerned that Esau was a hairy man and he was a smooth man, and that Isaac would touch him and find out that Jacob was a deceiver, so Isaac would curse him.
27:15-16	ovvp			0	How did Rebekah solve the problem of Esau being a hairy man, and Jacob a smooth man?	Rebekah put Esau’s clothes on Jacob and put goatskins upon his hands and neck.
27:20	p4xi			0	When Isaac asked, how did Jacob say he had found the game so quickly?	Jacob said that Yahweh, Isaac’s God, had brought the game to him.
27:22-23	bzju			0	Because he was not sure, how did Isaac try to determine who was giving him the food?	Isaac touched Jacob on the hands and felt the hairy goatskins.
27:24	xcur			0	What did Jacob say when Isaac asked, “Are you really my son Esau?”?	Jacob said, “I am.”
27:26-27	j8y6			0	What finally convinced Isaac that the person bringing the food was Esau?	When Jacob came near Isaac to kiss him, Isaac smelled Esau’s clothes.
27:29	t0m5			0	Who did Isaac say would bow down to Jacob?	Isaac said nations would bow down to Jacob and that Jacob’s mother’s sons would bow down to him.
27:30-31	wrna			0	What did Esau do soon after Jacob left Isaac’s tent?	Esau came in from hunting, prepared the food, and brought it to Isaac.
27:34-35	s6bp			0	What did Isaac say when Esau asked for Isaac’s blessing?	Isaac said that Jacob had deceitfully taken away Esau’s blessing.
27:36	dvnz			0	In what two ways did Esau say Jacob had cheated him?	Esau said that Jacob had cheated him from his birthright and from his blessing.
27:39-40	cr1a			0	What was the “blessing” that Isaac gave Esau?	Isaac said that Esau would live away from the fatness of the earth, that he would serve his brother, but would eventually rebel against him and break off Jacob’s yoke.
27:41	aijf			0	What did Esau decide to do after Isaac’s death?	Esau decided to kill Jacob after Isaac’s death.
27:43	zwoz			0	What did Rebekah do after hearing Esau’s plans?	Rebekah sent Jacob to Laban, her brother, in Haran.
28:1	n272			0	What command did Isaac give Jacob before he left?	Isaac commanded Jacob not to take a Canaanite wife.
28:2	cz76			0	Where did Isaac tell Jacob to get a wife?	Isaac told Jacob to get a wife from the daughters of Laban, Rebekah’s brother.
28:4	ypne			0	Whose blessing did Isaac ask God to give Jacob?	Isaac asked God to give Jacob the blessing of Abraham.
28:8-9	f1it			0	From where did Esau get one of his wives when he saw that the women of Canaan did not please Isaac?	Esau took a wife from the daughters of Ishmael, Abraham’s son.
28:12-13	uuyp			0	What did Jacob see in his dream while on the way to Haran?	Jacob saw a stairway from earth to heaven with angels ascending and descending on it, and Yahweh standing above it.
28:13	ckcc			0	What did Yahweh say about the land Jacob was lying on?	Yahweh said that the land Jacob was lying on would be given to him and his offspring.
28:13	gb0s			0	Whose blessing did Yahweh give to Jacob?	Yahweh gave Jacob the blessing of Abraham.
28:17	jv7q			0	What did Jacob say about the place where he had the dream?	Jacob said the place was the house of God and the gateway of heaven.
28:19	a57e			0	What name did Jacob give the place where he had the dream?	Jacob named the place Bethel.
28:20-21	bluq			0	What did Jacob say Yahweh must do in order for Yahweh to be his God?	Jacob said that Yahweh must be with him and watch over him on his journey so that he returned in peace to his father’s house.
28:22	vgyt			0	What did Jacob promise to give Yahweh if Yahweh did these things for him?	Jacob promised to give back to Yahweh a tenth of everything Yahweh gave Jacob.
29:4	zudl			0	From where were the men with whom Jacob spoke?	The men were from Haran.
29:6	avg8			0	Who also came to the well with a flock of sheep?	Rachel, daughter of Laban, also came to the well with a flock of sheep.
29:10	vg71			0	What did Jacob do for Laban’s sheep?	Jacob rolled the stone from the well’s mouth and watered the sheep.
29:12	rs90			0	What did Jacob tell Rachel, and then what did she do?	Jacob told Rachel that he was her father’s relative, and then Rachel ran and told her father.
29:13	jjwh			0	How did Laban react when he heard about Jacob’s arrival?	Laban ran to meet Jacob, embraced him, kissed him, and brought him to his house.
29:16-17	d50e			0	Describe the two daughters of Laban?	Leah was the older daughter and she had delicate eyes, while Rachel was the younger and was lovely in form and appearance.
29:18	cfi2			0	What arrangement did Laban and Jacob make concerning Jacob’s labor?	They agreed that Jacob would serve Laban seven years in return for Rachel.
29:20	gevv			0	Why did the seven years of labor seem only like a few days to Jacob?	The seven years of labor seemed only like a few days because of the love Jacob had for Rachel.
29:23-25	jzl8			0	How did Laban trick Jacob?	Laban gave Leah to Jacob, instead of Rachel, the night of the wedding.
29:24	yi20			0	Who did Laban give to Leah, to be her servant?	Laban gave his female servant Zilpah to his daughter Leah, to be her servant.
29:26	f1wr			0	Why did Laban say he had tricked Jacob?	Laban said it was not their custom to give the younger daughter in marriage before the firstborn.
29:27	dpby			0	What arrangement did Laban and Jacob then make concerning Jacob’s labor?	They agreed that Jacob would serve Laban seven more years in return for Rachel.
29:29	qz1r			0	Who did Laban give to Rachel, to be her servant?	Laban gave Bilhah to his daughter Rachel, to be her servant.
29:31	h3e2			0	What did Yahweh do when he saw that Jacob did not love Leah?	Yahweh caused Leah to become pregnant, but Rachel was childless.
29:32	zft4			0	What did Leah hope would happen if she bore sons for Jacob?	Leah hoped that Jacob would love her if she bore sons for him.
29:32	zq0n			0	What was the name of Leah’s first son?	The name of Leah’s first son was Reuben.
29:35	xibh			0	What did Leah say after she bore Judah?	After she bore Judah, Leah said, “This time I will praise Yahweh.”
30:2	iytc			0	According to Jacob, why did Rachel have no children?	According to Jacob, God had kept Rachel from having children.
30:3	cc3l			0	What did Rachel do in order to have children?	Rachel gave Bilhah her servant to Jacob so Bilhah could have children on Rachel’s behalf.
30:7-8	sies			0	Why did Rachel say that she had prevailed against her sister Leah?	Rachel said that she had prevailed because Bilhah her servant bore two sons for Jacob.
30:9	o7mp			0	What did Leah do when she saw that she had stopped bearing children?	Leah gave Jacob Zilpah her servant so Zilpah could have children on Leah’s behalf.
30:10-11	u35v			0	What caused Leah to say, “This is fortunate”?	Leah said, “This is fortunate” because Zilpah, her servant, bore Jacob a son.
30:14-15	mkyh			0	What did Rachel offer Leah in exchange for her son’s mandrakes?	In exchange for Reuben’s mandrakes, Rachel offered to let Leah sleep with Jacob that night.
30:20	og8t			0	How many sons did Leah bear for Jacob?	Leah bore six sons for Jacob.
30:23	zmua			0	What caused Rachel to say that her shame had been taken away?	When Rachel bore a son for Jacob, she said that her shame had been taken away.
30:25-26	hgey			0	What request did Jacob make to Laban after Joseph was born?	Jacob requested that Laban let Jacob go with his family back to his own home and country.
30:27	r8fx			0	Why did Laban not want to let Jacob go away?	Laban had divined that Yahweh had blessed him for Jacob’s sake.
30:32	evbq			0	What wages did Jacob receive for his work for Laban?	For his wages, Jacob took the speckled, spotted, and black sheep and the speckled and spotted goats from Laban’s flock that he tended.
30:35-36	b92l			0	How did Laban cheat Jacob concerning Jacob’s wages?	Before he gave the flock to Jacob to tend, Laban first removed the animals that Jacob would have taken.
30:37	eoe2			0	What kind of sticks did Jacob peel white streaks into?	Jacob peeled white streaks into branches of fresh poplar, almond, and plane trees.
30:38	jo1b			0	What did Jacob do with the peeled sticks?	Jacob put the sticks that he had peeled in front of the flocks, in front of the watering troughs where they came to drink.
30:39	spaf			0	What happened when the flocks bred in front of the sticks?	When the flocks bred in front of the sticks, they produced striped, speckled, and spotted young.
30:42	nvvp			0	What was the result of Jacob’s breeding of the animals?	The result was that Laban’s flock was feebler and Jacob’s flock was stronger.
31:1-2	acjl			0	From where did Laban and his sons believe Jacob had gotten all his wealth?	Laban and his sons believed that Jacob had gotten all his wealth from Laban’s possessions.
31:3	l1et			0	What instructions did Yahweh give Jacob?	Yahweh instructed Jacob to return to the land of his fathers and to his relatives.
31:8-9	c488			0	How had God taken away the cattle of Laban and given them to Jacob?	God had caused the animals to bear speckled and striped young, which were Jacob’s wages.
31:14-15	gkk5			0	What attitude did Rachel and Leah have toward their father Laban?	Rachel and Leah said that Laban treated them as foreigners and had devoured their money.
31:19	eas5			0	What did Rachel do before leaving with Jacob?	Rachel stole her father’s household gods.
31:20	vqc6			0	How did Jacob deceive Laban at this time?	Jacob deceived Laban by not telling Laban that he was leaving.
31:22-23	o6yd			0	What did Laban do when he was told that Jacob had fled?	Laban took his relatives with him and pursued Jacob, overtaking him after seven days.
31:24	vm4s			0	What did God tell Laban in a dream?	God told Laban to speak neither good or bad to Jacob.
31:31	zh3p			0	Why did Jacob say that he had fled from Laban secretly?	Jacob said that he fled secretly because he was afraid that Laban would take his daughters from him by force.
31:32	ods8			0	What did Jacob say when Laban accused him of stealing his household gods?	Jacob said that whoever stole Laban’s household gods would not continue to live.
31:34-35	r1hz			0	Why did Laban not find his household gods among Jacob’s possessions?	Laban did not find his household gods because Rachel sat on them and then said that she could not stand up since she was having her period.
31:41	wvq8			0	How long had Jacob worked for Laban, and how many times had Laban changed his wages?	Jacob had worked for Laban twenty years, and Laban had changed his wages ten times.
31:43	h9sd			0	How did Laban show that he still thought of Jacob’s possessions as his own?	Laban said that all that he saw of Jacob’s possessions was his.
31:46	ujjd			0	How did Jacob and Laban mark the place of their covenant?	Jacob and Laban marked the place of their covenant by making a pile of stones there.
31:49-50	sfxa			0	Who was declared as witness between Jacob and Laban to ensure the covenant would be kept?	God was declared as witness between Jacob and Laban to ensure that the covenant would be kept.
31:51-52	fh8f			0	What were the pile and the pillar for?	The pile and pillar were both witnesses to the covenant, which said that neither Laban nor Jacob would pass the pile or pillar to do one another harm.
31:52	hvrv			0	What covenant did Jacob and Laban make?	Jacob and Laban each agreed to not pass beyond the pile of stones to do the other harm.
31:53	d52u			0	What did Jacob do to show that he agreed to the covenant?	To show that he agreed with Laban about the covenant, Jacob swore by God, whom his father Isaac feared.
31:55	pga5			0	What did Laban do the next morning?	Laban rose, kissed his grandchildren and daughters, blessed them, and returned home.
32:3	he3t			0	To whom did Jacob send a message on his way toward Canaan?	Jacob sent a message to his brother Esau on his way toward Canaan.
32:5	dh86			0	For what purpose did Jacob send this message?	Jacob desired to find favor in Esau’s sight.
32:7-8	x3zd			0	What was Jacob’s reaction when he heard Esau was coming with four hundred men, and what did he do?	Jacob was afraid, so he divided his people into two groups so that if Esau attacked one group, the other could escape.
32:11	hrla			0	What was Jacob’s request to Yahweh?	Jacob asked Yahweh to deliver him from the hand of Esau.
32:12	tw3p			0	Of what promise did Jacob remind Yahweh?	Jacob reminded Yahweh that he had promised to prosper Jacob, and to make his descendants like the sand of the sea.
32:20	vhy7			0	What did Jacob think he could accomplish by sending gifts to his brother Esau?	Jacob thought that perhaps he could appease Esau with the gifts that he sent to Esau so that later, when Jacob saw him, Esau would receive him.
32:22	cmkc			0	How did Jacob end up being alone that night?	He took his wives, servant women, and children across the ford of the Jabbok.
32:24	cltr			0	What did Jacob do that night until daybreak?	Jacob wrestled with a man until daybreak.
32:25	ql1p			0	What did the man do when he could not defeat Jacob?	The man touched Jacob’s hip and dislocated it.
32:26	nc65			0	What did Jacob demand before he would let the man go?	Jacob demanded that the man bless him.
32:28	xgjo			0	What did the man say Jacob would thereafter be called?	The man said that Jacob’s name would now be Israel.
32:30	e5du			0	Who did Jacob say he had seen face to face that night?	Jacob said he had seen God face to face that night.
32:32	f51x			0	What physical problem did Jacob continue to have after that night?	After that night, Jacob limped because of the injury to his hip.
33:2-3	v4sl			0	As Esau was coming to Jacob, in what order did Jacob put his wives behind him?	Jacob put his female servants first, then Leah, and then Rachel.
33:3	lq1c			0	What did Jacob do as he came near his brother?	Jacob bowed toward the ground seven times as he came near his brother.
33:4	njyl			0	What did Esau do when he came to his brother?	Esau ran to meet Jacob, embraced him, hugged his neck, and kissed him.
33:9	t837			0	What did Esau tell Jacob to do with the gifts he had sent ahead to Esau?	Esau told Jacob to keep them for himself, since he had enough.
33:11	w17d			0	What two reasons did Jacob give Esau to accept his gifts?	Jacob said that because God had dealt graciously with him, and because he had enough, Esau should accept his gifts.
33:12-14	c24e			0	Why did Jacob say he wanted Esau to go ahead, while he traveled more slowly?	Jacob said he wanted Esau to go ahead because the flocks would die if they were driven too fast.
33:14	c0v1			0	Where did Jacob say he was going to bring his family and his flocks?	Jacob said he was going to bring his family and flocks to Esau in Seir.
33:17	lx68			0	To where did Jacob travel, where he built himself a house?	Jacob traveled to Succoth, where he built himself a house.
33:18-19	psti			0	To where did Jacob travel, where he bought a piece of ground?	Jacob traveled to Shechem, where he bought a piece of ground.
34:2	e3el			0	What did Shechem, the son of Hamor, do when he saw Dinah, Leah’s daughter?	Shechem took Dinah, assaulted her, and forced himself on her.
34:5	k1dq			0	What did Jacob do at first when he heard about what happened to Dinah?	Jacob held his peace until his sons came in from the field.
34:7	hk7w			0	What was the reaction of Jacob’s sons when they heard what Shechem had done to Dinah?	Jacob’s sons were very angry.
34:8-9	q2ru			0	What did Hamor, the father of Shechem, want Jacob to do?	Hamor wanted Jacob to give Dinah to Shechem as his wife, and to allow Jacob’s family to intermarry with Hamor’s family.
34:12	uo8j			0	What did Shechem say he was willing to do to have Dinah as his wife?	Shechem said he would pay as great a bride price as Jacob would name.
34:13	jhwz			0	In what way did the sons of Jacob answer Shechem, and why?	The sons of Jacob answered Shechem deceitfully, because Shechem had defiled Dinah.
34:15	rgpt			0	What requirement did the sons of Jacob make to Hamor before they would agree to intermarry with Hamor’s family?	The sons of Jacob required that all the males among Hamor’s people be circumcised.
34:23	gn7o			0	When speaking to the men of their city, what did Hamor and Shechem say would be theirs if they intermarried with Jacob’s family?	They said that all of Jacob’s livestock, property, and animals would be theirs if they intermarried with Jacob’s family.
34:24	tonw			0	How did the men of Hamor’s city respond when asked if they were willing to be circumcised?	The men of Hamor’s city listened to Hamor and Shechem, and every male was circumcised.
34:25	lini			0	What did Simeon and Levi do on the third day after the males from Hamor’s family had been circumcised?	Simeon and Levi attacked and killed all the males in Hamor’s city.
34:27-29	etr5			0	What then did all of the sons of Jacob do?	All of the sons of Jacob looted the city, took all the wealth, and captured the children and wives.
34:30	g1aw			0	How did Jacob respond when he learned about what Simeon and Levi had done?	Jacob said that Simeon and Levi had brought trouble on him because the inhabitants of the land might now destroy him and his household.
34:31	b3e6			0	Why did Simeon and Levi say they had done it?	Simeon and Levi said they had done it because Shechem had treated their sister Dinah like a prostitute.
35:1	y25x			0	What did God tell Jacob to go and do?	God told Jacob to go to Bethel and to build an altar to God.
35:2	tduy			0	What did Jacob then tell the people of his household to do?	Jacob told them to put away their foreign gods, to purify themselves, and to change their clothes.
35:5	pc9n			0	As they traveled, why did the people of the cities around Jacob and his household not pursue them?	The people of the cities around them did not pursue them because they were afraid of God.
35:7	gyqh			0	Why did Jacob call the place they came to “El Bethel”?	Jacob called it “El Bethel” because it was the place God had revealed himself to Jacob when Jacob was fleeing from Esau.
35:10	wmj7			0	What new name did God give Jacob?	God gave Jacob the new name “Israel.”
35:12	qjtu			0	What promise did God reaffirm to Israel?	God reaffirmed the promise that Israel would become a company of nations with kings among his descendants, and that the land that God had promised to Abraham and Isaac would be given to him and his descendants.
35:18-19	kb9l			0	What happened to Rachel as she gave birth to Benjamin?	Rachel died after she gave birth to Benjamin.
35:22	n3p4			0	What was the thing which Reuben had done and which Israel heard about?	Israel heard that Reuben had slept with Bilhah, Israel’s concubine.
35:22	qc1o			0	How many sons did Jacob have?	Jacob had twelve sons.
35:24	qtvj			0	Which sons of Jacob were born from Rachel?	Joseph and Benjamin were born from Rachel.
35:28	fl7e			0	How many years did Isaac live?	Isaac lived 180 years.
35:29	zoep			0	Who buried Isaac?	Esau and Jacob buried Isaac.
36:1	ayah			0	By what other name are the generations of Esau called?	The generations of Esau are also called Edom.
36:2	okxi			0	From where did Esau get his wives?	Esau took his wives from the Canaanites.
36:6-7	u0hn			0	Why did Esau move away from his brother Jacob?	Esau moved away from his brother Jacob because the land could not support both of them, for their possessions were too many.
36:8	nc8g			0	Where did Esau settle?	Esau settled in the mountains of Seir.
36:12	yzmh			0	What was the name of the son born by Timna, a concubine of Esau’s firstborn-son Eliphaz?	The name of the son born by Timna was Amalek.
36:20	dabb			0	Who was the father of the inhabitants of the land in which Edom lived?	Seir the Horite was the father of the inhabitants of the land in which Edom lived.
36:31	cgun			0	What did the people of Edom have before Israel had them?	The people of Edom had kings before any king reigned over the sons of Israel.
