Reference	ID	Tags	Quote	Occurrence	Question	Response
16:16	eljr			0	Since John, the kingdom of God is proclaimed as good news. What two things were in effect before John?	The Law and the Prophets were until John.
16:16	mnwn			0	According to Jesus, what is now being preached?	The gospel of the kingdom of God is now being preached.
16:18	j7t2			0	According to Jesus, what sin is committed by one who divorces his wife and marries another?	The one who divorces his wife and marries another commits adultery.
16:22	q5ur			0	In Jesus’ story, where did the beggar Lazarus go after he died?	The poor man Lazarus was carried by angels to Abraham’s bosom.
16:23	ll4n			0	What happened to the rich man after he died?	He was tormented in Hades.
16:24	ehd8			0	What was the first request that the rich man made to Abraham?	He asked Abraham to send Lazarus to bring him a little water because he was suffering greatly in the flame.
16:26	exfb			0	What was Abraham’s answer to the rich man?	He said there was a great chasm between them that no one could cross.
16:27	dpl1			0	What was the second request that the rich man made to Abraham?	He asked Abraham to send Lazarus to the house of his father.
16:28	uwyp			0	Why did the rich man want Lazarus to go to the house of his father?	He wanted Lazarus to warn his brothers about Hades.
16:29	o62h			0	What was Abraham’s answer to the rich man?	He said the rich man’s brothers have Moses and the prophets, and they could listen to them.
16:31	l14w			0	Abraham said that if they would not listen to Moses and the prophets, what else would not persuade them?	They would not be persuaded even if someone rose from the dead.
17:4	cfwv			0	What did Jesus say we must do if our brother sins against us seven times in a day and returns seven times saying, “I repent”?	We must forgive him each time.
17:10	gpm0			0	As servants, what should we say after we have done everything commanded us by our Master?	We should say, “We are unworthy servants; we have only done what we ought to do.”
17:12	ls84			0	Whom did Jesus meet when entering a village in the borderlands of Samaria and Galilee?	He met ten lepers.
17:13	p3nl			0	What did the ten lepers say to Jesus?	They said, “Jesus, Master, have mercy on us.”
17:14	nllg			0	What did Jesus tell the lepers to do?	He told them to go and show themselves to the priests.
17:14	owkh			0	What happened to the lepers as they went to the priests?	They were cleansed.
17:15	muqw			0	How many of the ten lepers returned to thank Jesus?	Only one returned.
17:16	q4d6			0	Where was the leper from who returned to thank Jesus?	He was from Samaria.
17:21	sp3a			0	When asked about the coming of the kingdom, where did Jesus say the kingdom of God is?	He said that the kingdom of God is within them.
17:24	anle			0	What did Jesus say it will be like in his day, when he appears again?	It will be like the lightning flashing from one part of the sky to another.
17:25	pw95			0	What did Jesus say must happen before he returns?	He must suffer many things and be rejected by that generation.
17:27	ds1v			0	What were the people doing in the days of Noah?	They were eating, drinking, marrying, and giving in marriage, unaware that the day of destruction had come.
17:37	py4q			0	What example from nature did Jesus use to answer his disciples’ question, “Where, Lord?”?	Jesus used the example of a dead body and vultures. He said that where there is a body, there the vultures gather together.
18:1	s08k			0	What did Jesus want to teach his disciples about prayer from this story?	He wanted to teach them that they should always pray and not become discouraged.
18:3	a184			0	What did the widow keep asking for from the unjust judge?	She asked for justice against her opponent.
18:5	cxla			0	After a while, what did the unjust judge say to himself?	He said, “Because this widow causes me trouble, I give her justice, so that she will not wear me out by coming continually.”
18:8	yqaf			0	What did Jesus want to teach his disciples about how God answers prayer?	He wanted to teach them that God will bring justice to those who cry out to him.
18:9	rai4			0	What was the Pharisees’ attitude about their own righteousness and about other people?	They thought they were more righteous than other people.
18:10	acgr			0	In Jesus’ story, which two men went up into the temple to pray?	A Pharisee and a tax collector went up into the temple to pray.
18:11	nhje			0	What was the Pharisee’s attitude about his own righteousness and about other people?	He thought he was not sinful like other people.
18:13	lq5b			0	What was the tax collector’s prayer to God in the temple?	He prayed, “God, be merciful to me, the sinner.”
18:14	e8c5			0	Which man went back to his house justified before God?	The tax collector was justified before God.
18:16	jpcd			0	To whom did Jesus say that the kingdom of God belongs?	He said it belongs to those who are as children.
18:22	uunb			0	What one thing did Jesus ask the ruler (the one who had obeyed God’s commandments from his youth) to do?	Jesus asked him to sell all that he had and to distribute to the poor.
18:23	zar7			0	How did the ruler respond to Jesus’ statement and why?	He became extremely sad, for he was very rich.
18:30	ifxt			0	What did Jesus promise those who have left earthly things for the sake of the kingdom of God?	Jesus promised them much more in this world, and eternal life in the age to come.
18:32	l5w9			0	According to Jesus, what had the Old Testament prophets written about the Son of Man?	That he would be handed over to the Gentiles, mocked and shamefully treated.
18:33	b3fz			0	What had the Old Testament prophets written that the Son of Man would do on the third day?	They wrote that he would rise again on the third day.
18:38	xibj			0	What did the blind man by the road cry out to Jesus?	He said, “Jesus, Son of David, have mercy on me.”
18:43	ow6c			0	How did the people respond after seeing the blind man healed?	They glorified and praised God.
19:2	j7em			0	Who climbed up a tree to see Jesus, and what was his occupation?	The person who climbed the tree was Zacchaeus. He was a chief tax collector and was rich.
19:7	h09q			0	What complaint did everyone make when Jesus went to Zacchaeus’ house?	They said, “Jesus has gone in to be a guest with a sinful man.”
19:9	rhoa			0	What did Jesus say about Zacchaeus after Zacchaeus announced his gifts to the poor?	He said, “Today salvation has come to this house.”
19:11	d2yu			0	What did the people expect would happen when Jesus reached Jerusalem?	They thought that the kingdom of God would appear immediately.
19:12	f1eo			0	In Jesus’ parable, where was the nobleman going to travel?	He was going to a far country to receive a kingdom, and then he would return.
19:17	mqaj			0	What did the nobleman do for the servant who had been faithful and had earned ten more minas?	The nobleman gave him authority over ten cities.
19:19	h4ao			0	What did the nobleman do for the servant who had been faithful and had made five more minas?	He gave them authority over five cities.
19:21	wiup			0	What kind of man did the wicked servant think the nobleman was?	He knew the nobleman was a demanding man.
19:24	x7uv			0	What did the nobleman do with the wicked servant?	He took away the wicked servant’s mina.
19:27	fsqf			0	What did the nobleman do with those who did not want him to reign over them?	The nobleman had them killed in front of him.
19:30	s06l			0	What kind of animal did Jesus ride on as he went into Jerusalem?	He rode on a donkey colt on which no one had ever sat.
19:38	spor			0	What did the crowd cry out as Jesus approached the Mount of Olives?	They cried out, “Blessed is the King who comes in the name of the Lord!”
19:40	bsie			0	What did Jesus say would happen if the people did not cry out rejoicing?	He said that the stones would cry out.
19:41	guie			0	What did Jesus do as he drew near to the city?	He wept over it.
19:44	aany			0	What did Jesus then prophesy would happen to the people and the city?	He said that enemies would smash the city to the ground and that not one stone would be left upon another.
19:47	n71a			0	Who wanted to kill Jesus as he was teaching in the temple?	The chief priests and the scribes and the leaders of the people wanted to kill Jesus.
19:48	e452			0	Why could they not kill him at this time?	They could not kill him because the people were listening to him intently.
20:4	zdty			0	When the Jewish leaders asked Jesus by what authority he taught, what question did Jesus ask them?	He asked, “Was the baptism of John from heaven, or from men?”
20:5	xr1d			0	If they answered, “from heaven,” what did the Jewish leaders think that Jesus would say to them?	The Jewish leaders thought that Jesus would say, “Then why did you not believe John?”
20:6	t8ln			0	If they answered, “from men,” what did they think that the people would do to them?	They thought that the people would stone them.
20:11	nmxa			0	In Jesus’ parable, what did the vine dressers do when the lord sent his servants to get the fruit of the vineyard?	They beat the servants, treated them shamefully, and sent them away empty-handed.
20:13	wzkb			0	Finally, who did the lord send to the vine dressers?	He sent his beloved son.
20:15	g3h7			0	What did the vine dressers do when the son came to the vineyard?	They threw him out of the vineyard and killed him.
20:16	xvwt			0	What will the lord of the vineyard do to those vine dressers?	He will come and kill those vine dressers and give the vineyard to others.
20:19	vhxe			0	Against whom did Jesus tell this parable?	He told this parable against the scribes and the chief priests.
20:25	xrkv			0	How did Jesus answer the question about whether or not it was lawful to pay taxes to Caesar?	He said to give the things of Caesar to Caesar, and the things of God to God.
20:27	llsb			0	What event did the Sadducees not believe in?	They did not believe in the resurrection of the dead.
20:34	om9w			0	What did Jesus say about marriage in this world?	In this age, people marry and give in marriage.
20:35	c6zf			0	What did Jesus say about marriage after the resurrection?	After the resurrection of the dead, those people do not marry or give in marriage.
20:37	lu0x			0	What Old Testament story did Jesus recall to prove the truth of the resurrection?	He recalled the story of Moses and the bush, in which Moses calls the Lord the God of Abraham and the God of Isaac and the God of Jacob.
20:42	x938			0	What did the Lord say to David’s Lord in the Psalms?	The Lord said to David’s Lord, “Sit at my right hand.”
20:47	piwf			0	Behind their outwardly righteous actions, what wicked things were the scribes doing?	They were devouring widows’ houses, and pretentiously making long prayers.
20:47	ffc7			0	How did Jesus say these scribes would be judged?	He said that they will receive a greater condemnation.
21:4	a2e3			0	Why did Jesus say that the poor widow put more into the treasury than all of the others?	Jesus said this because she had very little and gave it all, while the others had a great deal and their giving was not a sacrifice.
21:6	qugb			0	What did Jesus say would happen to the temple in Jerusalem?	He said that it would be torn down and not one stone would be left on another.
21:7	pc0u			0	What two questions did the people ask Jesus about the temple?	They asked, “When will these things happen, and what will be the sign that they are about to happen?”
21:8	sdis			0	Jesus warned that many deceivers will come. What will these deceivers say?	They will say, “I am he,” and “The time is approaching.”
21:10	wtnf			0	What did Jesus say would happen before the end?	There will be wars between nations and kingdoms.
21:11	cpx5			0	What terrible events did Jesus say would happen before the end?	There will be earthquakes, famines, plagues, and great signs from heaven.
21:13	pqwx			0	What opportunity will the persecution of believers create?	It will create an opportunity for their testimony.
21:16	kfhb			0	Who will hate Jesus’ followers?	Parents, brothers, relatives, and friends will hate them.
21:20	tqnb			0	What event would indicate that Jerusalem’s destruction is near?	When Jerusalem is surrounded by armies, its destruction is near.
21:21	l94z			0	What did Jesus tell people to do who saw that the destruction of Jerusalem was near?	He told them to flee to the mountains, to leave the city, and to not enter the city.
21:22	jp9s			0	What did Jesus call the days of the destruction of Jerusalem?	He called them the days of vengeance, to fulfil all the things written.
21:24	jd6o			0	How long will Jerusalem be trampled by the Gentiles?	Jerusalem will be trampled by the Gentiles until the times of the Gentiles are fulfilled.
21:25	h31e			0	What signs did Jesus say would precede his coming with power and great glory?	He said there would be signs in the sun, moon, and stars, and distress of the nations on the earth.
21:30	riia			0	What example did Jesus give of how his listeners knew when a season had come?	He said that when they see the leaves of the fig tree sprouting, they know that summer is near.
21:33	x80a			0	What did Jesus say will pass away?	He said that heaven and earth will pass away.
21:33	ce6d			0	What will never pass away?	Jesus’ words will never pass away.
21:34	qbn6			0	What did Jesus warn his listeners not to do since that day will come suddenly?	He warned them to not let their hearts become burdened with debauchery, drunkenness, and the worries of life.
21:36	to14			0	What did Jesus warn his listeners to do since that day will come suddenly?	He warned them to be alert and praying.
22:1	u719			0	At this time, which Jewish feast was approaching?	The feast of Unleavened Bread, called the Passover, was approaching.
22:6	e60k			0	In what circumstances was Judas looking for an opportunity to deliver Jesus to the chief priests?	He was looking for an opportunity to betray Jesus when he was away from the crowd.
22:12	lurc			0	Where did Jesus and the disciples eat the Passover meal?	They ate it in a large, furnished upper room in Jerusalem.
22:16	odsz			0	When did Jesus say he would eat the Passover meal again?	He said he would eat the Passover meal again when it was fulfilled in the kingdom of God.
22:19	ltsc			0	What did Jesus say when he broke the bread and gave it to the disciples?	He said, “This is my body which is given for you. Do this in remembrance of me.”
22:20	r654			0	What did Jesus say when he gave the cup to the disciples?	He said, “This cup is the new covenant in my blood, which is poured out for you.”
22:22	yz83			0	Was it God’s plan that Jesus be betrayed?	Yes, God had determined that Jesus would be betrayed.
22:23	j5qm			0	Did the disciples know who was about to betray Jesus?	No, the disciples had no idea who would betray Jesus.
22:26	vo91			0	What did Jesus say the greatest among his disciples should do?	He said the greatest among them should be like the youngest.
22:27	a1ey			0	How did Jesus live among his disciples?	He lived among them as one who serves.
22:30	u7qm			0	Where did Jesus promise his disciples they would sit?	He said they would sit on thrones, judging the twelve tribes of Israel.
22:34	kor8			0	What did Jesus predict that Peter would do?	He said that Peter would deny that he knew Jesus three times before the rooster would crow.
22:37	ff1p			0	What written prediction about Jesus was being fulfilled in these events?	The written prediction about Jesus that was being fulfilled is the one that says, “And he was reckoned with the lawless.”
22:40	e6xc			0	On the Mount of Olives, for what did Jesus tell his disciples to pray?	He wanted them to pray that they would not enter into temptation.
22:42	g3oo			0	On the Mount of Olives, what did Jesus pray?	He prayed, “Father, if you are willing, remove this cup from me. Nevertheless not my will, but yours, be done.”
22:45	k50c			0	What were the disciples doing when Jesus returned from praying?	They were sleeping.
22:48	mv3k			0	How did Judas betray Jesus in front of the crowd?	He betrayed Jesus with a kiss.
22:51	wok5			0	What did Jesus do with the man whose ear was cut off?	He touched his ear, and healed him.
22:53	oe9b			0	Where did Jesus say he was daily with the chief priests?	He said he had been in the temple each day.
22:54	c3la			0	After seizing him, where did the crowd take Jesus?	The crowd took him to the house of the high priest.
22:57	kmui			0	What did Peter say when a certain maid said that Peter had been with Jesus?	He said, “Woman, I do not know him.”
22:60	uifo			0	What happened immediately after Peter denied knowing Jesus for the third time?	A rooster crowed immediately after he denied knowing Jesus.
22:62	a42q			0	What did Peter do after Jesus looked at him?	He went outside and wept bitterly.
22:63	w011			0	What did the men guarding Jesus do to him?	They mocked and beat him.
22:64	p961			0	How did the men guarding Jesus mock him?	They blindfolded him and asked him who it was that hit him.
22:67	gohv			0	The council demanded that Jesus tell them if he is the Christ. What did Jesus say that they would not do if he did tell them?	He said that they would certainly not believe.
22:71	ne3f			0	Why did the council say that they did not need witnesses to prove that Jesus claimed to be the Christ?	They said they did not need more witnesses because they had heard Jesus, from his own mouth, claim that he was the Christ.
23:2	e9an			0	What accusations against Jesus did the Jewish leaders make to Pilate?	They said that Jesus was perverting the nation, forbidding tribute to Caesar, and saying that he was the Christ, a king.
23:4	qedl			0	After questioning Jesus, what did Pilate say about him?	He said, “I find no cause in this man.”
23:8	jwdg			0	Why did Herod want to see Jesus?	Herod wanted to see Jesus do some sign.
23:9	ygkx			0	How did Jesus answer Herod’s questions?	He answered Herod nothing.
23:14	wklx			0	When Jesus was returned to Pilate, what did Pilate say about Jesus to the crowd?	He said he found nothing in Jesus of the cause which they were charging against him.
23:18	h8lo			0	Who did the crowd want Pilate to release from prison for the Passover feast?	They wanted him to release Barabbas, a criminal.
23:21	nim4			0	What did the crowd shout should be done to Jesus?	They shouted, “Crucify, crucify him.”
23:22	h0w3			0	For the third time, what did Pilate tell the crowd about Jesus?	Pilate said, “No cause for death have I found in him.”
23:23	u8mn			0	Why did Pilate finally grant the crowd’s demand to crucify Jesus?	He granted their request because they were insisting with loud voices.
23:26	h3ow			0	Who carried Jesus’ cross and followed behind Jesus?	Simon of Cyrene carried Jesus’ cross.
23:28	rlh5			0	For whom did Jesus say the women of Jerusalem should weep instead of for him?	Jesus said that they should weep for themselves and their children.
23:32	lwm9			0	Who was crucified with Jesus?	Two criminals were crucified with Jesus.
23:35	m8de			0	Since Jesus claimed to be the Christ, what did the people, the soldiers and one of the criminals all challenge Jesus to do?	They challenged him to save himself.
23:38	df2h			0	What was written on a sign over Jesus?	On the sign was written, “This is the King of the Jews.”
23:42	rv95			0	What request did the second criminal make to Jesus?	He said, “Remember me when you come into your kingdom.”
23:43	og92			0	What promise did Jesus make to the second criminal?	He said, “Today you will be with me in paradise.”
23:44	f3di			0	What miraculous event occurred immediately before Jesus’ death?	Darkness came over the whole land for three hours.
23:45	aojr			0	What miraculous events occurred immediately before Jesus’ death?	The sun failed, and the curtain of the temple was torn in the middle.
23:47	k2ix			0	What did the centurion say about Jesus after Jesus’ death?	He said, “Certainly this man was righteous.”
23:52	oe25			0	What did Joseph of Arimathea ask Pilate to give him?	He asked Pilate for the body of Jesus.
23:53	pc7j			0	What did Joseph of Arimathea do with Jesus’ body?	He laid Jesus’ body in a new tomb.
23:54	f8c6			0	What day was about to begin when Jesus was buried?	The Sabbath Day was about to begin.
23:56	uuy5			0	What did the women who had been with Jesus do on the Sabbath?	They rested, according to God’s commandment.
24:1	jor7			0	When did the women come to the tomb of Jesus?	They came very early on the first day of the week.
24:2	ibne			0	What did the women find had happened at the tomb?	They found that the stone had been rolled away from the tomb.
24:3	hrr8			0	What did the women find inside the tomb?	They found that the body of Jesus was not there.
24:6	a7rz			0	What did the two men in dazzling apparel (angels) say had happened to Jesus?	They told the women that Jesus had risen.
24:11	vnui			0	What was the apostles’ reaction when the women told of their experience at the tomb?	These words seemed before them like nonsense, and they disbelieved them.
24:12	e9um			0	What did Peter see when he looked in the tomb?	Peter saw the linen cloths lying by themselves.
24:16	a00e			0	Why did the two disciples going to Emmaus not recognize Jesus when Jesus joined them?	Their eyes were kept from recognizing him.
24:21	dvfy			0	While Jesus was alive, what were the disciples hoping he would do?	They were hoping that he would redeem Israel.
24:27	tm5e			0	What did Jesus explain to the two men from the scriptures?	He explained what the scriptures said concerning himself.
24:31	ayx8			0	What happened to the two disciples when Jesus blessed the bread, broke it, and gave it to them?	Their eyes were opened, and they recognized him.
24:36	wfmy			0	What did Jesus say first when he appeared to the disciples in Jerusalem?	He said, “Peace to you.”
24:39	yaw3			0	How did Jesus prove that he was not just a spirit?	He invited the disciples to touch him, and he showed them his hands and feet.
24:45	krxh			0	How were the disciples then able to understand the scriptures?	Jesus opened their minds to understand the scriptures.
24:47	wvir			0	What did Jesus say should be proclaimed to all the nations?	Jesus said that repentance and forgiveness of sins should be proclaimed to all the nations.
24:49	gwbd			0	For what did Jesus tell the disciples to wait?	He told them to wait until they are clothed with power from on high.
24:51	ifly			0	What happened to Jesus as he blessed the disciples near Bethany?	He was carried up into heaven.
24:53	t0qp			0	Where did the disciples then spend their time, and what did they do?	They were continually in the temple, blessing God.
