Reference	ID	Tags	Quote	Occurrence	Question	Response
15:11	b2m3			0	Did the two hundred men who went with Absalom to Hebron know of his plans?	No, the two hundred men came because he had invited them to the feast he was going to host there. They were not part of his conspiracy. They knew nothing about what he was planning to do.
15:14	a4jk			0	What did David tell his servants to do after a messenger told him that the hearts of the men of Israel were behind Absalom?	David told his servants in Jerusalem to arise and flee, because there would be no escape from Absalom.
15:16	ol3w			0	Whom did the king leave behind in Jerusalem to keep the house?	The king left ten women, who were concubines, to keep the house.
15:18	ssej			0	Who marched with the king as he left Jerusalem?	All his servants, all the Cherethites, all the Pelethites, and all the Gittites—600 men from Gath—marched with him.
15:21	gc7y			0	What did Ittai the Gittite tell the king after the king told him to return?	Ittai swore that he would go wherever the king would go, and he would fight to defend David even if he had to die doing that.
15:23	vycy			0	Which way did David and all those with him go as they left Jerusalem?	Since Absalom would be coming from the southwest, the king and the others crossed the Kidron Valley and then went up the hill on the road that goes through the desolate area east of Jerusalem.
15:25	ffll			0	What did the king tell Zadok the priest to do with the Box of God?	The king told Zadok to take the Box of God back to the city.
15:28	q8uv			0	Why was David going to wait at the fords of the wilderness?	He was going to wait there until a word came from the priests to tell him what to do.
15:31	g2yy			0	What did David pray when he was told that Ahithophel was with Absalom?	David prayed that Yahweh would make Ahithophel give Absalom bad advice.
15:32	d4zf			0	Who did David meet at the top of the Mount of Olives?	David unexpectedly met Hushai the Archite, who had torn his clothes and put dirt on his head to show that he was very sad.
15:34	h9ni			0	What did David want Hushai the Archite to do for him?	David wanted Hushai to return to the city and offer to be Absalom’s servant so he would be able to counter any good advice that Ahithophel would give to Absalom.
15:35	jbiv			0	To whom did David want Hushai to report everything he heard in the king’s palace?	David wanted Hushai to report everything to Zadok and Abiathar the priests.
16:1	mrz3			0	What did Ziba, the servant of Mephibosheth, bring to David?	Ziba brought a pair of saddled donkeys, 200 loaves of bread, 100 clusters of raisins, 100 summer fruits, and a skin of wine.
16:3	zui6			0	According to Ziba, why did Mephibosheth stay in Jerusalem?	Ziba said Mephibosheth stayed because he said that the house of Israel would return the kingdom of his father to him that day.
16:4	c0ul			0	What did the king say now belonged to Ziba?	The king told Ziba that all that belonged to Mephibosheth was now his.
16:5-6	pztb			0	What did Shimei do to David and all the king’s officials?	Shimei came out cursing, and he threw stones at David and all the servants of King David.
16:7-8	h7yd			0	What did Shimei call David?	Shimei called David a man of blood and a man of wickedness.
16:12	ud0v			0	What did David hope Yahweh would do in response to Shimei’s cursing?	David hoped that Yahweh would look at his affliction and return good to him in place of the cursing.
16:16	ij6z			0	When Absalom came to Jerusalem, what did Hushai say to him?	Hushai said to Absalom, “May the king live! May the king live!”
16:18	jmpl			0	To whom did Hushai tell Absalom he would belong?	Hushai told Absalom that he would belong to the one whom Yahweh, the people, and every man of Israel had chosen.
16:21	ukns			0	What did Ahithophel advise Absalom to do?	Ahithophel advised Absalom to go in to his father’s concubines whom David had left to keep the house.
16:23	bxn1			0	How was Ahithophel’s counsel viewed?	The counsel of Ahithophel was viewed as if God himself had recommended it.
17:1-4	wf1x			0	What did Ahithophel advise Absalom and all the elders of Israel about how he should attack David?	Ahithophel’s advice was to let him lead a large army carry out a surprise attack on David that night, when he was weary and weak, kill only David, and bring back all the rest of the people for Absalom to rule.
17:5-7	a5xs			0	What was Hushai’s opinion of Ahithophel’s plan?	Hushai said that the counsel Ahithophel had given on this occasion was not good.
17:9-10	jdce			0	Why did Hushai say the plan was not good?	Hushai said that David and his very brave warriors were probably in a safe place, and David’s soldiers will certainly kill some of Ahithophel’s soldiers at the start of the battle. When people hear about that, they will say that David’s soldiers are slaughtering Absalom’s soldiers! Then your other soldiers, even if they are as fearless as lions, will become very afraid.
17:11-12	fm2v			0	What did Hushai advise Absalom to do?	Hushai advised Absalom to gather all of Israel, from Dan to Beersheba, and for Absalom himself to go into the battle. He said that this great army would overwhelm David’s smaller army and none of them would survive.
17:14	ei86			0	How did Absalom and the men of Israel respond to Hushai’s advice?	They said the counsel of Hushai was better than the counsel of Ahithophel and they decided to do what Hushai suggested.
17:16	iljl			0	What message did Hushai send to David?	The message was that David should not stay at the place where people can walk across the Jordan River but should cross over immediately, because otherwise, Absalom and his army may come and kill them.
17:17	d7fn			0	How was information relayed to King David?	A maidservant of the two priests would go and declare news to Jonathan and Ahimaaz, and they would go and declare it to King David.
17:18	ovwf			0	What did Jonathan and Ahimaaz do when a young man saw them and told Absalom?	The two of them went quickly to the house of a man in Bahurim and went down into a well in his courtyard.
17:19-20	g399			0	How were the two men helped?	The man’s wife spread a covering over the well and spread grain on it, and when Absalom’s servants asked where the men were, she told them they had crossed the brook.
17:21-22	dogg			0	After Absalom’s men left, what did the two men do?	They came up from the well, went and reported the news to King David, and told him to get all these people across the Jordan River quickly.
17:23	q7gm			0	What did Ahithophel do when he saw that his counsel was not followed?	Ahithophel saddled his donkey, went to his house, gave to his family instructions about what to do with his possessions, and then he hanged himself because he knew that otherwise David would kill him as a traitor.
17:27-29	jl8l			0	How were David and his people cared for in the wilderness?	Shobi, Machir, and Barzillai brought beds, basins, pottery, and all kinds of food for David and the people with him to eat.
18:2	vcx0			0	What did King David tell the army?	King David told the army that he would also go out with them himself.
18:3-4	j34m			0	What was the response from the men in the army to King David?	The men told King David not to go out, because he was worth ten thousand of them, and it was better for him to be ready to help them from the city.
18:5	aws1			0	What instructions did the king give his commanders about Absalom?	The king told the commanders not to harm the young man Absalom for his sake.
18:6-8	tm6f			0	What was the outcome of the battle in the Forest of Ephraim?	The people of Israel were struck down before the servants of David, and more of Absalom’s soldiers died because of accidents in the forest than the number of them whom David’s soldiers killed in the battle.
18:9	pcmb			0	What happened to Absalom when the mule he was riding ran under the thick branches of a large oak tree?	Absalom’s head was caught in the oak tree. The mule kept going, and that left Absalom dangling in the air.
18:10-11	yizh			0	Why was Joab upset with the man who saw Absalom?	Joab was upset because the man did not kill Absalom immediately.
18:12-13	gqwr			0	Why did the man refuse to kill Absalom?	He refused because he had heard the king command his commanders to keep from hurting the young man Absalom.
18:14	y5lg			0	What did Joab do to Absalom?	Joab took three spears and thrust them into the heart of Absalom while he was still alive in the oak tree.
18:17	dmul			0	What was done with Absalom’s body?	They threw Absalom’s body into a great pit in the forest and set up a very great heap of stones over him.
18:18	fv4o			0	Why had Absalom set up a pillar for himself in the Valley of the King while he was alive?	Absalom set up a pillar to make his name remembered, because he said he had no son to make people remember his name.
18:19-20	u0gk			0	Why did Joab tell Ahimaaz not to run to the king with the news?	Joab told him not to bring the news that day because the king’s son was dead.
18:21-23	zqch			0	Why did Ahimaaz still run and tell David the news?	Ahimaaz insisted on running after the Cushite, even though Joab told him there was no reward for the news, so Joab told him to go.
18:24-25	ly45			0	What did the king think when the watcher reported a lone runner?	The king said that if the man was by himself, that indicates that he is bringing news.
18:26	xqyi			0	What did the king think when the watcher reported another lone runner?	The king said that this one was also bringing news.
18:27	skn0			0	What did the king think when the watcher identified the first runner as Ahimaaz?	The king said that he was a good man and came with good news.
18:28	bhpr			0	What news did Ahimaaz bring to the king?	Ahimaaz told the king that Yahweh had defeated the men who had lifted their hand against the king.
18:29	r2mo			0	How did Ahimaaz answer when the king asked about Absalom?	Ahimaaz said he saw a great tumult but did not know what it was about.
18:32	auvs			0	What was the Cushite’s answer when the king asked about Absalom?	The Cushite said that he wished that what happened to Absalom would happen to all of David’s enemies and to anyone who rebels against him.
18:33	l0gn			0	How did the king respond to the news of his son’s death?	The king trembled, went up to the upper room of the gate, and wept, wishing he had died in place of his son.
19:2	u2kh			0	Why did the victory that day turn into mourning for all the people?	The victory turned into mourning because the people heard that the king was grieved because of his son.
19:4	ruf5			0	What was the king’s cry?	The king cried, “My son Absalom! Absalom, my son, my son!”
19:6	nq3n			0	What did Joab say would have pleased the king?	Joab said that he could see that if Absalom were still alive and all of David’s men were dead today, David would like that better.
19:7	yloc			0	What did Joab tell the king would happen if he did not go out and speak to his servants?	Joab swore by Yahweh that if the king did not go out, all his soldiers will have abandoned him by tomorrow morning.
19:8	a3zp			0	When did all the people come before the king?	All the people came before the king after they were told that the king was sitting in the gate.
19:9-11	ritd			0	What were the people in the tribes of Israel arguing about?	The people were arguing about what they should do now that Absalom was dead and David had left Israel to escape from Absalom.
19:11	ndn3			0	Whom did King David send to speak to the elders of Judah?	David sent Zadok and Abiathar the priests to speak to the elders of Judah.
19:13	wedp			0	Whom did David say would be the commander of his army in place of Joab?	David said Amasa would be the commander of the army in place of Joab.
19:15	yyu3			0	Why did the men of Judah come to Gilgal?	The men of Judah came to Gilgal to meet the king and to bring him across the Jordan.
19:16-17	vymd			0	Who rushed to the Jordan to meet the king?	Shimei, with 1,000 men from Benjamin, and Ziba, with his 15 sons and 20 servants, rushed to the Jordan.
19:20	uk1r			0	Why did Shimei say he was the first from the house of Joseph to meet the king?	Shimei came first because he knew that he had sinned against the king.
19:23	gng0			0	What did the king say to Shimei after Abishai said Shimei should be put to death?	The king told Shimei that he would not die, and he swore an oath to him.
19:24	bour			0	How did Mephibosheth look when he came to meet the king?	Mephibosheth had not cared for his feet, trimmed his mustache, or washed his clothes from the day the king went away.
19:26	o1vb			0	What reason did Mephibosheth give for not going with the king?	Mephibosheth told the king that his servant, Ziba, had deceived him and left without him, and Mephibosheth could not follow him because he was crippled.
19:27	e7bn			0	What else did Mephibosheth say Ziba had done to him?	Mephibosheth said Ziba had lied about him to the king.
19:30	q5er			0	How did Mephibosheth reply when the king said he and Ziba should divide the field?	Mephibosheth told the king to let Ziba take the whole field, because all that mattered to him was that the king had returned safely.
19:32	plwc			0	What had Barzillai done for the king?	Barzillai had provided all of the food that the king and his soldiers needed while they were at Mahanaim.
19:34-35	qzvx			0	Why did Barzillai say he should not go to Jerusalem with the king?	Barzillai said he was too old, could no longer taste what he ate or drank, could not hear singers, and would be a burden to the king.
19:37	uqex			0	What did Barzillai request of the king?	Barzillai asked to return to his own city to die, but he asked the king to take his servant Chimham and do for him what was good in the king’s eyes.
19:40	d7lo			0	Who crossed over to Gilgal with the king?	Chimham, all the people of Judah, and also half the people of Israel crossed over to Gilgal with the king.
19:43	par2			0	Why did the men of Israel say they had more right to David than the men of Judah?	The men of Israel said they had more right to David because they represented ten tribes that were related to the king. The men of Judah represented only one tribe. Also, the people of Judah had started the rebellion against David.
19:43	qko0			0	Whose words were harsher, the men of Judah or the men of Israel?	The word of the men of Judah was harsher than the word of the men of Israel.
20:1	sykz			0	Why was Sheba called a man of wickedness?	He was called a man of wickedness because he blew a shofar and told the men of Israel to return home; he said David did not belong to them at all.
20:2	kfa7			0	How was the response of the men of Judah to Sheba different from the men of Israel?	The men of Judah clung to their king, but the men of Israel did what Sheba had said and returned to their homes.
20:3	ok0r			0	How did David’s relationship with his ten concubines change?	He put them in another residence where someone guarded them. They had to stay in that house until they died. David provided what they needed, but he never had sexual relations with them again.
20:4-5	dycp			0	What did the king tell Amasa to do?	The king told Amasa to call up the men of Judah within three days and to be there himself.
20:6-7	fj2z			0	How did David respond when Amasa was delayed?	David told Abishai to take the soldiers already here and go to capture him. If not, we will no longer know where his is going, and the delay would allow him and his soldiers to go into fortified cities.
20:9-10	az6d			0	What did Joab do when he greeted Amasa?	As Joab held Amasa’s beard with his right hand to kiss him, he struck him in the stomach with the sword in his left hand.
20:11-13	eawe			0	What did one of Joab’s men do after Joab stabbed Amasa?	He stood by Amasa and called for those who delighted in Joab and David to follow Joab, and then he removed Amasa’s body from the road into a field so the soldiers would not stop to look.
20:14-15	i6go			0	What did Joab and his men do when they found Sheba in Abel Beth Maacah?	They besieged him in the city built a dirt ramp up against the outer wall of the city to batter and collapse the city wall.
20:18-19	wf89			0	How did the wise woman describe the residents of her city of Abel to Joab?	She described the residents as peaceful and loyal Israelites.
20:19	g1bu			0	What did the woman ask Joab?	The woman asked Joab why he would try to destroy an Israelite community.
20:20-21	piej			0	What condition did Joab give the woman for withdrawing from the city?	Joab said that if they would give him Sheba, who is rebelling against King David, he would go away from the city.
20:21-22	tcim			0	How did the people of the city respond to Joab’s condition?	The woman came to the people in her wisdom, and they cut off the head of Sheba and threw it to Joab.
20:24	ye51			0	What was Adoniram’s responsibility?	Adoniram was over the forced labor.
21:1-2	ltss			0	Why was there a famine in the land for three years?	There was a famine because of the bloodguilt on Saul and his house. The Israelites had solemnly promised that they would not kill them, but Saul had tried to kill all of them because he wanted the people of Judah and Israel to be the only ones living in that land.
21:2-3	yatc			0	Why did King David want to make atonement to the Gibeonites?	David wanted to make atonement so that they ask Yahweh to do good things for us Israelites again.
21:4	q0cz			0	What did David agree to do to atone for the injustice done to the Gibeonites?	David agreed to do whatever the Gibeonites asked him to do.
21:5-6	quyl			0	What did the Gibeonites request from David to atone for Saul’s actions?	They requested that seven men from Saul’s sons be given to them so they could hang them before Yahweh at Gibeah.
21:7-9	a07y			0	How did David respond to the Gibeonites’ request?	David spared Mephibosheth but gave them the two sons of Rizpah and the five sons of Michal, and the Gibeonites hanged them on the hill.
21:10-11	hkek			0	What did Rizpah do to express her grief for her sons?	She did not allow any birds to come near the corpses during the day, and she did not allow any animals to come near them during the night from the time that people started to harvest barley until the autumn rains began.
21:12	ldgz			0	From whom did David take the bones of Saul and Jonathan?	David took the bones of Saul and Jonathan from the leaders of the city of Jabesh Gilead.
21:15-17	kjsg			0	How did Abishai rescue David when he was weary?	When David was weary, Abishai helped him by striking and killing the Philistine giant Ishbi Benob, who had intended to kill David.
21:17	wrtz			0	Why did David’s men insist that he no longer go into battle with them?	They said that if enemy soldiers killed him in battle, Israel would no longer have him as king to guide them.
21:20-22	gphm			0	Whom did David and his servants kill in Gath?	They killed four giants who were born to Rapha in Gath.
22:1-2	b1az			0	When did David sing the song that Yahweh was his rock?	David sang the song on the day Yahweh delivered him from the hand of all his enemies and from the hand of Saul.
22:4	ozpg			0	When David calls on Yahweh, what does he say that Yahweh does?	David says when he calls on Yahweh, he is saved from his enemies.
22:5-6	yvi0			0	What did David feel like when he was surrounded by his enemies?	David felt like the waves of death and the cords of Sheol surrounded him.
22:7	dsdg			0	How did David respond to his distressing circumstances?	In his distress, David called to Yahweh, and Yahweh heard his voice from his temple.
22:8-9	qc9d			0	What happened because God was angry?	The earth shook and trembled, smoke went up from his nose, and a stream of fire was flowing out from his mouth to burn up everything in its path.
22:10-12	r3zq			0	How did Yahweh come down from the heavens?	He lowered the heavens and came down, riding on a cherub and flying on the wings of the wind.
22:14-15	yee2			0	How did Yahweh scatter his enemies?	Yahweh thundered from the heavens, sent out arrows and flashes of lightning, and panicked them.
22:16	fpwz			0	How were the foundations of the world uncovered?	The foundations of the world were uncovered at the rebuke of Yahweh, from the blast of the breath of his nose.
22:17-18	z2pe			0	How did Yahweh rescue David from the strong enemy who hated him?	David said it was as if Yahweh reached down from heaven and grabbed him so that he could pull David up out of the deep water of the ocean.
22:19-21	o6xa			0	Why did Yahweh deliver David?	Yahweh delivered David because he delighted in him.
22:22-23	e8ym			0	How did David keep the ways of Yahweh?	David kept the ways of Yahweh and did not turn away from his statutes.
22:24-25	hml6			0	What happened because David was blameless and kept himself from iniquity?	Yahweh gave back to him according to his righteousness and his cleanness.
22:28-29	vn1p			0	What does Yahweh do to the proud?	Yahweh is aware of people who are arrogant, and he humiliates them.
22:31	ill4			0	What is Yahweh to everyone who takes refuge in him?	Yahweh is a shield to all who take refuge in him.
22:32-33	h3bi			0	Why did David say God was his rock and fortress?	David said God was his rock, the only real God, because God is where he can go to be safe. He said God was his fortress of strength because, to David, God is like a very secure place where he could go to hide from danger.
22:37	qymt			0	Why had David’s feet not slipped?	David says that God gave him many ways to respond to each situation, so that his enemies were not able to trap him.
22:43	p8nw			0	What did David do to his enemies when they looked for a savior?	David defeated them so completely that they were no longer any threat to him no more than tiny particles of dust would be.
22:44	smvq			0	What did Yahweh do for David?	Yahweh rescued David from the disputes of his people and kept him as the head of nations.
22:47-49	umlq			0	What did Yahweh do on behalf of David?	Yahweh enabled David to conquer enemies, protecting him from being captured by them. Yahweh kept David safe when people rebelled against him and rescued hm from men who tried to harm him.
22:50-51	ft2t			0	Why did David sing praises to the name of Yahweh?	David said he thanks Yahweh so that all people groups will know that Yahweh is the one who has helped him. He sings to praise Yahweh for the great things he has done, faithfully showing kindness to David and to his descendants in the future.
23:1-2	q22f			0	What are the last words of David said to be?	They are the oracle of David, the man raised to a high position, the anointed of the God of Jacob, and the one who wrote beautiful songs for the people of Israel.
23:3-4	ipeo			0	What did the God of Israel say to David?	The God of Israel said that a righteous one ruling over man in the fear of God is like the light of morning when the sun rises.
23:6-7	ohbv			0	Why will the wicked be like a thorn thrown away?	God will remove people who disrespect him, just as people throw away thorns that hurt their hands when they try to pick them up.
23:9-10	b35k			0	How did Eleazar defeat the Philistines?	When other Israelites retreated in fear, Eleazar arose and struck the Philistines until his hand cramped and he could not let go of his sword, Yahweh won a great victory for the Israelites on that day.
23:11-12	ya6w			0	What did Shammah defend against the Philistines?	When other Israelite soldiers ran away from the battle, Shammah stationed himself in the middle of the field full of ripe lentils and fought and killed the Philistines, who wanted to steal the lentils. And so Yahweh won a great victory for the Israelites.
23:15-16	f4zu			0	What did the three mighty warriors do when they heard David express his desire for water from the well of Bethlehem?	The three warriors broke through the camp of the Philistines, drew water from the well, and brought it to David.
23:16-17	owl0			0	Why did David refuse to drink the water from the well of Bethlehem?	David said it would not be right to drink it because he said that would be like drinking the blood of these men who were willing to die to get it for him.
23:18-19	bl7r			0	For what was Abishai known?	He once fought against 300 enemy soldiers and killed them all. As a result, he became famous like the three very greatest soldiers.
23:20-21	su69			0	How did Benaiah kill a huge Egyptian soldier?	Benaiah went down against the Egyptian with a staff, seized the spear from the Egyptian’s hand, and killed him with his own spear.
24:1-2	kvdy			0	What did David ask Joab to do?	David asked Joab to go through all the tribes of Israel and count the men who could fight as soldiers.
24:2-4	jaj4			0	Why was Joab reluctant to count the people?	Joab did not understand why David wanted to count the people, and he did not think it was a good idea to count how many soldiers they had.
24:8	can5			0	How long did it take for Joab to go throughout all the land and return to Jerusalem?	It took nine months and twenty days for Joab to go throughout all the land and return to Jerusalem.
24:9	mtzw			0	How many fighting men did Joab count?	They reported to David that there were 800,000 men in Israel and 500,000 men in Judah who were fit to serve as soldiers in the army.
24:10	zybk			0	Why did David feel very badly after he had counted the people?	David realized that he had committed a very serious sin, confessed it to Yahweh, and asked Yahweh to forgive him for his foolish act.
24:11-12	qaoh			0	What message did Yahweh give to David through the prophet Gad?	Yahweh told David that he must choose one of three punishments.
24:13	ftgg			0	What three choices of punishment did God give to David?	God offered a choice of seven years of famine, three months of fleeing from his enemies, or three days of plague in the land.
24:15-16	es6f			0	Why did not more than 70,000 people die in the plague?	Yahweh grieved about punishing any more people, and told the angel to lower his hand.
24:17	ew7m			0	What did David request of Yahweh when he saw the angel?	David said that he had sinned, and he asked that Yahweh’s hand be against him and his father’s house, not against the people.
24:18-20	ydnk			0	What did Gad the prophet tell David to do?	Gad told David to go up and set up an altar for Yahweh on the threshing floor of Araunah the Jebusite.
24:21	euq9			0	What was David’s purpose for going to Araunah?	David wanted to buy the threshing floor to build an altar for Yahweh so that he will stop the plague that has been killing so many Israelites.
24:24	a3br			0	Why did David insist on buying Araunah’s threshing floor for a price?	David insisted on buying it because he would not offer to Yahweh burnt offerings that cost him nothing.
24:25	yhle			0	How did David stop the plague in Israel?	David built an altar for Yahweh and he offered burnt offerings and peace offerings. Then Yahweh answered David’s prayers, and he ended the plague that had been killing so many Israelites.
