Reference,ID,Tags,Quote,Occurrence,Question,Response
11:43,b752,,,0,Who became king in Solomon’s place?,Rehoboam became king in Solomon’s place.
12:1,u2lc,,,0,Why did Rehoboam go to Shechem?,Rehoboam went to Shechem because all Israel was coming there to make him king.
12:3,gayr,,,0,Who came with the assembly of Israel to speak to Rehoboam?,Jeroboam the son of Nebat came with the assembly of Israel to speak to Rehoboam.
12:4,yij6,,,0,What did Israel ask of Rehoboam?,All Israel asked that Rehoboam would lighten the heavy yoke his father had put on them.
12:5,onna,,,0,For how many days did Rehoboam send the people away?,Rehoboam sent the people away for three days.
12:6,ux09,,,0,With whom did Rehoboam consult?,Rehoboam consulted with the older men who had advised Solomon his father.
12:7,gq0l,,,0,What did the older men say to Rehoboam?,The older men said that Rehoboam should speak kindly to the people of Israel.
12:8,eoie,,,0,What did Rehoboam do with the advice the older men gave him?,Rehoboam decided not to follow the advice of the older men.
12:10,x9ks,,,0,What did the younger men tell Rehoboam to say to the people?,"The younger men told Rehoboam to say, “I am going to rule you much more harshly than my father did.”"
12:11,i9rk,,,0,What did Rehoboam say he would use to punish the people?,Rehoboam said he would use scorpions to punish the people.
12:12,jjvv,,,0,What had the king instructed the people to do?,The king had instructed the people to come back on the third day.
12:13,ot6b,,,0,How did the king answer the people?,The king answered the people harshly.
12:14,bgqj,,,0,What did the king say he would do with the yoke on the people?,The king said he would add to the yoke on the people.
12:15,a8fh,,,0,Who brought about these events?,These events were brought about by Yahweh.
12:16,h2pz,,,0,What did all Israel say when they saw that the king did not listen to them?,All Israel said they would go home and not be ruled by Rehoboam. They said he can rule his own tribe but not the others.
12:17,qm0g,,,0,Over what people did Rehoboam become king?,Rehoboam became king over the people of Israel who lived in the cities of Judah.
12:18,wdr3,,,0,What did Israel do to Adoram?,All Israel stoned Adoram to death with stones.
12:20,dv3y,,,0,Who followed the family of David?,Only the tribe of Judah followed the family of David.
12:21,uduw,,,0,Why did Rehoboam assemble the house of Judah in Jerusalem?,Rehoboam assembled the house of Judah to fight against the house of Israel to return the rest of the kingdom to him.
12:22,q4dj,,,0,To whom did the word of God come?,The word of God came to Shemaiah the man of God.
12:24,n3fi,,,0,What did Yahweh say?,"Yahweh said, “You must not attack or fight against your fellow Israelites. Instead, go home.”"
12:25,dktx,,,0,Where did Jeroboam build Shechem?,Jeroboam built Shechem in the hill country of Ephraim.
12:26,bzrt,,,0,What did Jeroboam think in his heart?,"Jeroboam thought in his heart, “Now the kingdom will return to the house of David.”"
12:27,jny5,,,0,What did Jeroboam say about the people offering sacrifices in the temple of Yahweh?,"Jeroboam said, “If these people offer sacrifices in the temple of Yahweh, they will kill me and return to Rehoboam king of Judah.”"
12:28,v04v,,,0,What did King Jeroboam make?,King Jeroboam made two calves of gold.
12:29,l7jk,,,0,Where did Jeroboam set up the two calves of gold?,King Jeroboam set up one calf in Bethel and one in Dan.
12:31,totd,,,0,What people did Jeroboam make into priests?,Jeroboam made priests of the people who were not among the sons of Levi.
12:32,ch1y,,,0,What did Jeroboam do at Bethel?,Jeroboam made a feast at Bethel like the feast that was in Judah.
12:33,iaf5,,,0,What did Jeroboam do at the altar in Bethel?,Jeroboam went up to the altar to burn incense.
13:1,mjwk,,,0,Who came out of Judah by the word of Yahweh?,A man of God came out of Judah by the word of Yahweh.
13:2,v90g,,,0,What did the man of God cry out against the altar at Bethel?,"The man of God cried out against the altar, “On you they will burn men’s bones.”"
13:3,r8cc,,,0,What sign did the man of God give about the altar?,"The man of God gave a sign saying, “The altar will be split apart and the ashes on it will be poured out.”"
13:4,mgvf,,,0,What happened to Jeroboam’s hand when he reached out from the altar?,"When Jeroboam reached out from the altar, his hand was dried up so he could not draw it back to himself."
13:5,pnwu,,,0,What happened to the altar?,"The altar was split apart and the ashes poured out, just as the man of God described."
13:6,kcyl,,,0,What happened when the man of God prayed to Yahweh about Jeroboam’s hand?,"When the man of God prayed to Yahweh, the king’s hand was restored and became as it was before."
13:7,uut5,,,0,What did the king say to the man of God?,"The king said to the man of God, “Come home with me, and I will give you a reward.”"
13:8,fybt,,,0,What did the man of God say to the king?,"The man of God said to the king, “I will not go with you.”"
13:10,jwr4,,,0,What did the man of God do after speaking with the king?,"After speaking with the king, the man of God returned home by a different way than he came to Bethel."
13:11,nu0l,,,0,Where did an old prophet live?,An old prophet lived in Bethel.
13:12,gfxe,,,0,Who saw the way that the man of God had gone from Bethel?,The old prophet’s sons saw the way that the man of God walked who had come from Judah.
13:14,hu9i,,,0,Where did the old prophet find the man of God?,The old prophet found the man of God sitting under the oak tree.
13:15,nntp,,,0,What did the old prophet say to the man of God?,"The old prophet said to the man of God, “Come home with me and eat food.”"
13:16,fvyu,,,0,What was the man of God’s answer to the old prophet?,"The man of God answered, “I am not allowed to go with you into your house, or to eat or drink anything with you.”"
13:17-18,sqkb,,,0,What was the old prophet’s answer to the man of God?,The old prophet was lying to the man of God when he told him that an angel told the old prophet to bring him back to your house.
13:19,jcc2,,,0,Where did the man of God go after the old prophet lied to him?,The man of God went back and ate food and drank water in his house.
13:20,sy7m,,,0,What came to the old prophet as they sat at the table?,The word of Yahweh came to the old prophet as they sat at the table.
13:22,tl2t,,,0,What did the word of Yahweh say to the man of God?,"The word of Yahweh said, “Because you came back and ate food and drank water, your body will not be buried in the tomb of your fathers.”"
13:23,qq5f,,,0,What did the old prophet do after they ate?,"After they ate, the old prophet saddled the man of God’s donkey for him."
13:24,trr6,,,0,What happened after the man of God had gone?,"After the man of God had gone, a lion met him on the road and killed him."
13:25,kdtn,,,0,What did men do when they saw the body of the man of God lying on the road?,"When men saw the man of God’s body lying on the road, they came back and told it in the city of the old prophet."
13:26,nc1x,,,0,What was the old prophet’s answer to the men?,The old prophet answered that this was the man of God who had disobeyed the word of Yahweh.
13:28,cj4m,,,0,What did the old prophet do after hearing the men?,"The old prophet spoke to his sons to saddle his donkey, and he went and found the body left in the road."
13:30,w4ws,,,0,What did the old prophet do with the body of the man of God?,The old prophet took up the body of the man of God and buried him in his own grave.
13:31,wmh3,,,0,What did the old prophet say to his sons about his own burial?,"The old prophet said to his sons, “When I am dead, bury me in the tomb in which the man of God is buried.”"
13:33-34,o8ae,,,0,What thing became sin to the family of Jeroboam and caused it to be cut off from the face of the earth?,"Jeroboam did not turn away from evil, and even more, he consecrated as priests anyone who wanted to be a priest."
14:1,v7gk,,,0,What happened to Abijah the son of Jeroboam?,Abijah the son of Jeroboam fell sick.
14:2,gzs5,,,0,What did Jeroboam ask his wife to do?,Jeroboam asked his wife to disguise herself and go to the prophet Ahijah in Shiloh.
14:3,iwpc,,,0,Why did Jeroboam ask his wife to go to the prophet Ahijah?,Jeroboam asked his wife to go to the prophet Ahijah to find out what would happen to his sick son.
14:4,v80c,,,0,What was wrong with Ahijah’s eyes?,"Since Ahijah was old, he was blind and his eyes could not see."
14:5,fnrd,,,0,"Who told Ahijah, “The wife of Jeroboam is coming to see you.”?","Yahweh told Ahijah, “The wife of Jeroboam is coming to see you to seek advice concerning her son.”"
14:6,u8td,,,0,What did Ahijah say to the wife of Jeroboam?,"When Ahijah heard her come in at the door he said to her, “I know you are Jeroboam’s wife, so do not pretend that you are someone else.”"
14:8,ufrz,,,0,What did the God of Israel say about Jeroboam?,"The God of Israel said to Jeroboam, “You are not like my servant David, who kept my commandments.”"
14:9,due7,,,0,What did Jeroboam do to provoke Yahweh to anger?,Jeroboam cast metal images to provoke Yahweh to anger.
14:10,xyvz,,,0,What disaster would Yahweh bring on Jeroboam?,"Yahweh said that he would cut off from him every male of his household, whether they are family members or servants, whether they are young or old."
14:11,v13w,,,0,What would happen to anyone of Jeroboam’s family who died in the city?,Any of Jeroboam’s family who died in the city would be eaten by dogs.
14:12-13,mcm4,,,0,What would all Israel do for the child of Jeroboam?,All Israel would mourn for and bury the child of Jeroboam.
14:15,azx3,,,0,How far did Yahweh say that he would scatter Israel?,Yahweh said that he would scatter Israel beyond the Euphrates River.
14:15-16,dt3w,,,0,What did Yahweh say that Jeroboam led Israel to do?,"Yahweh said that Jeroboam led Israel to worship statues of the goddess Asherah, as he was doing."
14:17,fpxy,,,0,What happened when Jeroboam’s wife came to the threshold of the house?,"When Jeroboam’s wife came to the threshold of the house, the child died."
14:18,olbs,,,0,What did all Israel do after the child died?,All Israel buried him and mourned for him.
14:19,tf5j,,,0,Where were the other matters concerning Jeroboam written?,The other matters concerning Jeroboam were written in the book of the matters of the days of the kings of Israel.
14:20,xlsv,,,0,How many years did Jeroboam reign before he slept with his fathers?,"Jeroboam reigned for 22 years, and he slept with his fathers."
14:21,xs2t,,,0,Who was reigning in Judah?,Rehoboam the son of Solomon was reigning in Judah.
14:22,bebn,,,0,How did Judah provoke Yahweh to jealousy?,Judah provoked Yahweh to jealousy with the sins they committed.
14:23,zoxl,,,0,What did Judah build on every high hill and under every green tree?,Judah built shrines and Asherah poles on every high hill and under every green tree.
14:24,r0pr,,,0,What despicable things did the nations do?,The Israelite people did the same disgraceful things with male prostitutes that the people had done whom Yahweh had forced to leave so that the Israelites could possess the land.
14:25,ge59,,,0,In what year did Shishak come up against Jerusalem?,"In the fifth year of King Rehoboam, Shishak came up against Jerusalem."
14:26,ag6r,,,0,What shields did Shishak take away from Jerusalem?,Shishak took all the shields of gold that Solomon had made.
14:27,j41b,,,0,What did King Rehoboam do with the shields of bronze that he made?,King Rehoboam put them into the hands of the palace guards.
14:28,v0sp,,,0,When would the guards carry the shields of bronze?,"Whenever the king entered the house of Yahweh, the guards would carry the shields."
14:29,fqqp,,,0,Where were the other matters of King Rehoboam written?,The other matters of King Rehoboam were written in book of the matters of the days of the kings of Judah.
14:31,gxwc,,,0,Who became king in Rehoboam’s place?,"Abijah, Rehoboam’s son, became king in his place."
15:1,c2vq,,,0,When did Abijah begin to reign over Judah?,Abijah began to reign over Judah in the eighteenth year of King Jeroboam.
15:2,bi5a,,,0,How long did Abijah rule in Jerusalem?,Abijah ruled in Jerusalem for three years.
15:3,rm1c,,,0,Was Abijah’s heart devoted to Yahweh his God?,Abijah’s heart was not devoted to Yahweh his God.
15:4,hy69,,,0,Why did Yahweh raise up a son for Abijah in Jerusalem?,Yahweh raised up a son for Abijah for the sake of David.
15:5,z05b,,,0,In what matter did David turn away from Yahweh?,David only turned away from Yahweh in the matter of Uriah the Hittite.
15:6,olrf,,,0,What happened all the days of Abijah’s life?,There was war between Rehoboam and Jeroboam all the days of Abijah’s life.
15:8,vdxq,,,0,"When Abijah slept with his fathers, who became king in his place?","When Abijah slept with his fathers, Asa became king in his place."
15:9,lkxc,,,0,When did Asa begin to reign over Judah?,Asa began to reign over Judah in the twentieth year of Jeroboam king of Israel.
15:10,evro,,,0,How many years did Asa reign in Jerusalem?,Asa reigned 41 years in Jerusalem.
15:11,gipr,,,0,What did Asa do in the eyes of Yahweh?,"Asa did what was right in the eyes of Yahweh, as David had done."
15:12,crin,,,0,What did Asa do in the land?,Asa removed the male prostitutes and the idols his ancestors had made in the land.
15:13,pd57,,,0,Whom did Asa remove from being queen?,Asa removed his own grandmother Maacah from being queen.
15:14,osm9,,,0,What was the condition of Asa’s heart toward Yahweh?,Asa’s heart was completely dedicated to Yahweh all his days.
15:15,fjrv,,,0,What did Asa bring into the house of Yahweh?,Asa brought all the items that his father had dedicated to God and all the gold and silver things that he had dedicated to God into the house of Yahweh.
15:16,j4o4,,,0,With whom was Asa at war?,Asa was at war with Baasha king of Israel all their days.
15:17,r4xi,,,0,Why did Baasha build up Ramah?,Baasha built up Ramah so that no one would enter into or leave the area that King Asa ruled.
15:18,dapd,,,0,What did Asa do with all the silver and gold from the storerooms of the house of Yahweh?,"Asa sent the silver and gold to Ben Hadad, the grandson of the king of Aram, who lived in Damascus."
15:19,x8g7,,,0,What did Asa say to Benhadad?,"Asa said to Benhadad, “Let there be a treaty between me and you, as there was between my father and your father.”"
15:20,r3ut,,,0,What did Benhadad do after he listened to Asa?,"After he listened to Asa, Benhadad sent his armies to attack the cities of Israel."
15:21,x498,,,0,What did Baasha do when he heard about this?,"When Baasha heard about the attacks, he stopped building up Ramah."
15:22,t6v6,,,0,What did Asa do with the materials that had been used to build up Ramah?,Asa took the materials that had been used to build up Ramah and used them to build up Geba and Mizpah.
15:23,fjcn,,,0,Where were all of Asa’s matters written?,All of Asa’s matters were written in the book of the matters of the days of the kings of Judah.
15:24,rfc9,,,0,"After Asa slept with his fathers, who became king in his place?","After Asa slept with his fathers, his son Jehoshaphat became king in his place."
15:25,bwb1,,,0,Who began to reign over Israel in the second year of Asa?,Nadab the son of Jeroboam began to reign over Israel in the second year of Asa.
15:26,kc8n,,,0,How did Nadab walk in the sight of Yahweh?,Nadab did evil in the sight of Yahweh and walked in the ways of his father and in his sin.
15:27,n9fh,,,0,What did Baasha son of Ahijah do at Gibbethon?,Baasha the son of Ahijah killed Nadab at Gibbethon.
15:29,tb5b,,,0,What did Baasha do as soon as he became king?,"As soon as Baasha became king, he killed all of the family of Jeroboam. He did not leave one of Jeroboam’s descendants breathing."
15:32,u8a9,,,0,How long was there war between Asa and Baasha?,There was war between Asa and Baasha all their days.
15:33,pv2g,,,0,How long did Baasha reign in Tirza?,Baasha reigned in Tirza for 24 years.
15:34,njyr,,,0,How did Baasha live?,Baasha did evil in the sight of Yahweh and lived in the way of Jeroboam. encouraging his people to sin in the same way that he sinned.
16:2,pedj,,,0,Out of what did Yahweh raise Baasha?,Yahweh raised him out of the dust.
16:4,uv9x,,,0,What would eat anyone belonging to Baasha who died in the city?,The dogs would eat anyone belonging to Baasha who died in the city.
16:7,wdm8,,,0,Why did the word of Yahweh come against Baasha and his family?,The word of Yahweh came against Baasha and his family both because of all the evil he did in the sight of Yahweh and also because he had killed all of Jeroboam’s family.
16:8-10,sc24,,,0,What was Elah doing when Zimri killed him?,Elah was drinking himself drunk in the house of Arza when Zimri killed him.
16:11,g25j,,,0,When did Zimri kill all the family of Baasha?,"When Zimri began to reign, as soon as he had sat on his throne, he killed all the family of Baasha."
16:15,i31i,,,0,To whom did Gibbethon belong?,Gibbethon belonged to the Philistines.
16:18,moee,,,0,Where did Zimri kill himself?,"Zimri killed himself in the citadel attached to the king’s palace, burning it down over himself and dying in the fire."
16:21,blnq,,,0,About what two leaders were the people of Israel divided into two parts?,"The people of Israel divided into two parts about who should be their king, Tibni or Omri."
16:24,spzd,,,0,Why did Omri call the name of the city Samaria?,"Omri called the name of the city Samaria, after the name of Shemer, the owner of the hill."
16:28,kgr7,,,0,Who became king in Omri’s place?,Ahab his son became king in his place.
16:32,c48t,,,0,Who had built the house of Baal in Samaria?,Ahab had built the house of Baal in Samaria.
16:34,e51j,,,0,What caused the loss of Hiel’s son Abiram?,"Hiel began rebuilding Jericho, causing the loss of his oldest son, Abiram."
17:1,ep0u,,,0,What ominous message did Elijah give to Ahab?,"Elijah told Ahab that as Yahweh lives, there would be no dew or rain unless he said so."
17:4,qmg1,,,0,Who did Yahweh command to feed Elijah while Elijah was at the brook Cherith?,Yahweh commanded the ravens to feed Elijah at the brook Cherith.
17:7,q15s,,,0,What happened when there was no rain in the land?,The brook dried up when there was no rain in the land.
17:8-10,z0dc,,,0,Where did Elijah go after the brook dried up?,Yahweh sent Elijah to a widow in Zarephath.
17:12,okt1,,,0,Why was the widow gathering two sticks?,"The widow was gathering two sticks so she could go in and cook for herself and her son, that they could eat, and die from hunger."
17:14,yado,,,0,For how long would the widow’s jar of meal and jug of oil be full?,They would be full until the day that Yahweh sent rain on the earth.
17:17,zuvk,,,0,How sick was the woman’s son?,The son’s sickness was so severe that there was no more breath left in him.
17:21,c998,,,0,What did Elijah do to save the child?,"Elijah stretched himself on the child three times; he cried out to Yahweh and said, “Yahweh my God, please let this child become alive again.”"
17:22-24,samh,,,0,How did the woman know that Elijah was a man of God?,"The woman knew that Elijah was a man of God when her son revived, and Elijah took the child and gave him to his mother."
18:1-2,cne2,,,0,What message did Yahweh ask Elijah to give to Ahab during the severe famine?,Yahweh asked Elijah to tell Ahab he would send rain on the land.
18:3-4,aotq,,,0,How did Obadiah honor Yahweh when Jezebel was killing the prophets of Yahweh?,Obadiah honored Yahweh by hiding 100 prophets by fifties in a cave and feeding them with bread and water.
18:5,hjc5,,,0,Why did Ahab and Obadiah go through the land to all the water springs and brooks?,Ahab and Obadiah were searching for water and grass so they could keep a horse or a mule alive.
18:7-8,ngsm,,,0,What dangerous message did Elijah ask Obadiah to tell Ahab?,Elijah asked Obadiah to tell Ahab that Elijah is here.
18:9-11,n19x,,,0,Why was Obadiah reluctant to tell Ahab that “Elijah is here.”?,"Obadiah was reluctant to tell Ahab, “Elijah is here,” because all the nearby nations had taken an oath swearing that Elijah was not there."
18:12,awwa,,,0,What did Obadiah think would happen as soon as he left Elijah?,Obadiah thought the Spirit of Yahweh would carry Elijah some place Obadiah would not know.
18:14-15,iyd1,,,0,What did Elijah tell Obadiah to calm his fears?,"Elijah told Obadiah that as Yahweh lives, he would surely show himself to Ahab that day."
18:16-17,ek0e,,,0,What did Ahab call Elijah when he met him?,Ahab called Elijah “one troubling Israel” when he met him.
18:18,r9wq,,,0,How did Elijah respond to Ahab calling him a “troublemaker”?,Elijah told the king that Ahab and his father’s family were the troublemakers because they abandoned the commandments of Yahweh to follow the Baals.
18:19,hh9r,,,0,Who did Elijah say to gather on Mount Carmel?,"Elijah said to gather all the people of Israel, along with the 450 prophets of Baal and the four hundred prophets of Asherah who eat at Jezebel’s table."
18:21,ghh8,,,0,Who did Elijah tell the people they should follow?,Elijah told the people to follow Yahweh if he was God or follow Baal if he was truly God.
18:22-24,tv47,,,0,What proposal did Elijah bring before the people?,Elijah proposed that he and the prophets of Baal each call upon their god to consume the sacrifice of a bull by fire to prove which one was God.
18:26,ule8,,,0,How long did the prophets of Baal call on Baal?,The prophets of Baal called on Baal from morning until noon.
18:28,bj5y,,,0,"After Elijah mocked the prophets of Baal at noon, what did the prophets of Baal do?",The prophets of Baal cried more loudly and cut themselves with swords and spears.
18:29,ai1k,,,0,How long did the prophets of Baal continue their raving?,The prophets of Baal were raving until the time of the evening sacrifice.
18:30-32,zm6i,,,0,What did Elijah do to the ruined altar of Yahweh?,Elijah repaired the altar of Yahweh with twelve stones.
18:32,ljvm,,,0,What did Elijah make around the altar of Yahweh?,Elijah dug a trench around the altar of Yahweh.
18:33-34,cgfn,,,0,What did Elijah have the people do to the wood and the bull for the burnt offering?,Three times Elijah had the people fill four jars with water and pour them on the burnt offering and the wood.
18:38-39,zzlb,,,0,How did the people of Israel respond when the fire of Yahweh fell and consumed the sacrifice and everything around it?,"The people lay face down on the ground and said, “Yahweh, he is God! Yahweh, he is God!”"
18:40,olzo,,,0,What did Elijah do with the prophets of Baal?,Elijah brought the prophets of Baal down to the brook of Kishon and killed them.
18:43-44,u3c2,,,0,What did the servant of Elijah see after he looked toward the sea seven times?,"On the seventh time, the servant saw a cloud as small as a man’s hand."
18:44,edkz,,,0,What did Elijah tell his servant to say to Ahab?,Elijah told his servant to tell Ahab to make ready his chariot and go down so the rain would not stop him.
18:46,casj,,,0,What did Elijah do as Ahab rode and went to Jezreel?,Elijah tucked his robe in his belt and ran before Ahab to the entrance of Jezreel.
19:1-2,q524,,,0,What threat did Jezebel make to Elijah?,"Jezebel told Elijah that by the next day she would have killed him, just like he killed all those prophets of Baal."
19:3,u55r,,,0,How did Elijah respond to the threat from Jezebel?,Elijah fled for his life to Beersheba.
19:4,o2c7,,,0,Why did Elijah request that he might die?,Elijah requested that he might die because he felt he was no better than his dead ancestors.
19:5,vrz3,,,0,What happened as Elijah was sleeping under a juniper tree?,"An angel touched Elijah and said to him, “Get up and eat.”"
19:6,tzuq,,,0,What did Elijah see and do after the angel touched him?,"Elijah saw bread that had been baked on coals and a jug of water. Elijah ate and drank, and then he lay down again."
19:8,a7je,,,0,"How long did it take Elijah to get to Horeb, the mountain of God?",Elijah traveled 40 days and 40 nights to Horeb.
19:9-10,y41g,,,0,How did Elijah respond when Yahweh asked him what he was doing in a cave?,"Elijah told Yahweh that he had been very zealous for him, but the people of Israel had forsaken his covenant, destroyed his altars, and killed his prophets, and he was the only one left, and they sought to kill him too."
19:15-16,ul6j,,,0,What did Yahweh tell Elijah to do?,"Yahweh told Elijah to return to the wilderness near Damascus to anoint Hazael to be king over Aram, Jehu to be king over Israel, and Elisha to be a prophet in his place."
19:18,y8c3,,,0,How did Yahweh respond to Elijah’s claim that he was the only prophet left in the land?,"Yahweh told Elijah there were 7,000 people in Israel who never worshiped Baal."
19:19-20,tnac,,,0,What excuse did Elisha give to Elijah after he draped his cloak on him?,Elisha asked Elijah to let him kiss his mother and father before he followed him.
20:1-3,unjd,,,0,What was the message which Ahab received from Ben Hadad when the city of Samaria was under siege?,Ben Hadad told Ahab that his silver and gold as well as his wives and children were now Ben Hadad’s possessions.
20:4-6,gi9m,,,0,"How did Ben Hadad respond to Ahab’s willingness to give him his silver, gold, wives, and children?","Ben Hadad informed Ahab that he was sending his servants the next day, and they would seize with their hands anything valuable of Ahab’s and bring it to him."
20:7-8,nxmc,,,0,What was the advice which the king of Israel received from all the elders of the land and the people?,The elders of the land and the people told the king not to listen or consent to the demands of Ben Hadad.
20:9,yukx,,,0,What was the message Ahab sent back to Ben Hadad?,"Ahab told Ben Hadad that he was agreeable to his first demand, but he could not accept his second demand."
20:10,h0wh,,,0,What was the response of Ben Hadad to the message of Ahab?,Ben Hadad took an oath that he would reduce Samaria less than a handful of ashes.
20:11-12,cq4b,,,0,What did Ben Hadad say when the king of Israel told him that he should not boast as if the battle were over?,Ben Hadad told his soldiers to prepare to attack the city.
20:13-15,i6ds,,,0,Who did Yahweh say would win the battle for Israel against the great army of the Arameans?,Yahweh told Ahab that the 232 young soldiers commanded by the district governors would win the battle for Israel.
20:16-17,klnd,,,0,"When the young soldiers advanced first, what were Ben Hadad and the 32 lesser kings who were supporting him doing?",Ben Hadad and his 32 lesser kings were drinking themselves drunk.
20:20-21,wbxg,,,0,What happened to Ben Hadad and the Arameans?,"Ben Hadad escaped on a horse with some horsemen, and many of the Arameans were killed in a great slaughter."
20:22,n3ih,,,0,What message did the prophet bring to the king of Israel?,"The prophet told the king of Israel that the king of Aram would return against them again, so Israel should strengthen itself and think carefully and prepare for what they would do."
20:23,o070,,,0,What did the servants of the king of Aram give as the reason for Israel being stronger in battle than the Arameans?,"The servants of the king of Aram told him Israel was stronger than the Arameans, since their god is a god of the hills."
20:26,hw7x,,,0,What did Ben Hadad do after the beginning of the new year?,Ben Hadad mustered the Arameans and went up to Aphek to fight against Israel.
20:28,en76,,,0,What did a man of God say to the king of Israel concerning the Arameans?,"The man of God said that because the Arameans said God was a god of the hills and not a god of the valleys, God was going to place the Aramean army into the hands of the king of Israel in the valley."
20:29-30,a42e,,,0,What was the outcome of the battle between the armies?,"Israel killed 100,000 Aramean footmen in one day. The rest fled to Aphek, into the city where a wall fell on 27,000 men who were left, and Ben Hadad fled into the city, into an inner room."
20:31-32,vhn6,,,0,What did Ben Hadad’s servants do for Ben Hadad?,Ben Hadad’s servants put sackcloth on their waists and ropes around their heads and went to the king of Israel and begged the king of Israel to let Ben Hadad live.
20:33-34,dwdp,,,0,What proposal did Ben Hadad make to Ahab when he was summoned to meet with him in his chariot?,Ben Hadad told Ahab that he would restore to him the cities which had been taken from Israel if Ahab would let him go.
20:35-36,m5t2,,,0,Why was one of the prophets killed by a lion?,One of the prophets was killed by a lion because he did not obey the voice of Yahweh by hitting his fellow prophet.
20:37-38,zs6x,,,0,How did the prophet disguise himself from the king after he had been hit and wounded?,The prophet disguised himself from the king with a bandage over his eyes.
20:39-40,a6pq,,,0,Why did the prophet tell a story to the king of Israel?,"The prophet told the story to the king of Israel to deceive him, so the king would make a ruling which would result in the forfeit of the king’s own life."
20:41-42,ohgh,,,0,What bold statement did the prophet make to the king of Israel?,The prophet told the king that he would lose his own life since he had allowed the man to live whom Yahweh had sentenced to death.
21:1-2,vncn,,,0,What did Ahab the king of Samaria want from Naboth the Jezreelite?,"Ahab, king of Samaria, wanted the vineyard from Naboth, which was near his palace."
21:2,ygxa,,,0,What did Ahab offer Naboth for his vineyard?,Ahab offered to give Naboth a better vineyard or to pay him in silver.
21:3,wd22,,,0,Why did Naboth refuse to give his vineyard to Ahab?,Naboth refused to give his vineyard to Ahab because it was the inheritance of his ancestors.
21:4,a90h,,,0,What did Ahab do when Naboth refused to give up his vineyard?,"Ahab became resentful and angry, went to bed, and refused to eat any food."
21:7,l1e5,,,0,"Who told Ahab to get up from bed, eat, and be happy?","Ahab’s wife, Jezebel, told him to get out of bed, eat, and be happy. She said she would get the vineyard for him."
21:8-11,ajop,,,0,What did Jezebel do to make sure Ahab would get Naboth’s vineyard?,Jezebel had two dishonest men falsely accuse Naboth of blasphemy against God and the king at a public fast.
21:10,hfdw,,,0,What would be the penalty for Naboth’s blasphemy?,Naboth would be taken out and stoned to death.
21:17-18,e9zs,,,0,Who did Yahweh send to the vineyard to meet Ahab?,Yahweh sent Elijah the Tishbite to the vineyard.
21:18,t4af,,,0,What did Ahab do when Jezebel told him that Naboth was dead?,"When Ahab heard that Naboth was dead, he went to the vineyard to take possession of it."
21:19,piye,,,0,What did Elijah tell Ahab would happen to him because of his sin?,Elijah told Ahab that dogs would lick his blood where they had licked the blood of Naboth.
21:22,zc4l,,,0,What message did Elijah deliver to Ahab from Yahweh?,"Elijah told Ahab that Yahweh said his family will all be killed, because he had provoked Yahweh and caused Israel to sin."
21:23,iafx,,,0,What would happen to Jezebel?,The dogs would eat Jezebel by the rampart of Jezreel.
21:27,rbtc,,,0,What did Ahab do when he heard these words?,"Ahab tore his clothes, put sackcloth on his body, fasted and showed that he was sorry for the sins he had committed."
21:29,ecab,,,0,What did Yahweh do when Ahab humbled himself before him?,"Yahweh said that he would not bring this disaster in Ahab’s day, but would do it in his son’s day."
22:1,jpil,,,0,How long was there no war between Aram and Israel?,For three years there had been no war between Aram and Israel.
22:2,oupx,,,0,Who was the king of Judah?,The king of Judah was Jehoshaphat.
22:4,aj63,,,0,What did the king of Israel ask Jehoshaphat to do with him?,The king of Israel asked Jehoshaphat to go to Ramoth Gilead and make war on the king of Aram.
22:6,m0t5,,,0,Who did the king of Israel call together to seek the will of Yahweh in this matter?,"The king of Israel gathered the prophets, 400 men, and asked them about making war on Aram."
22:9,b6ik,,,0,From what other prophet did the king of Israel seek advice?,"The king of Israel called upon Micaiah, the son of Imiah."
22:12,bpkp,,,0,"As the kings Ahab and Jehoshaphat sat on their thrones before the prophets, what was the prophesy they heard?","As the kings Ahab and Jehoshaphat sat on their thrones, all the prophets said to them that they should attack Ramoth Gilead and win."
22:15,qmk0,,,0,Was Micaiah in agreement with all the other prophets?,"Yes, Micaiah was in agreement with all the other prophets."
22:17,stip,,,0,What bad news did Micaiah tell the king of Israel?,Micaiah told the king of Israel that they would have no shepherd and would be scattered.
22:21-23,hf1z,,,0,How did Micaiah tell the king of Israel that he would be enticed to go to Ramoth Gilead?,Micaiah told the king of Israel that he would be enticed to go to Ramoth Gilead by the lies his prophets would tell him.
22:26-27,o6n0,,,0,What did the king of Israel order to be done to Micaiah?,The king of Israel ordered that Micaiah be seized and put in prison and be fed only a little bread and water until the king of Israel returned safely.
22:30,horj,,,0,What did the king of Israel do to avoid capture in the battle at Ramoth Gilead?,The king of Israel disguised himself to avoid capture at Ramoth Gilead.
22:34,lko2,,,0,How did Ahab receive a serious wound at the battle of Ramoth Gilead?,"A soldier of Aram shot his bow at random and the arrow struck Ahab between the joints of his armor, wounding him."
22:37,d7te,,,0,Where was Ahab buried?,Ahab was buried in Samaria.
22:40,o7x7,,,0,Who became king at the death of Ahab?,His son Ahaziah became king of Israel.
22:42,rduv,,,0,How long did Jehoshaphat reign in Jerusalem?,Jehoshaphat reigned in Jerusalem for 25 years.
