Reference,ID,Tags,Quote,Occurrence,Question,Response
30:12,v163,,,0,What does David say his glory will do?,David’s glory will sing praise to Yahweh and not be silent. He will give thanks to Yahweh his God forever.
31:1,d43s,,,0,In whom does David take refuge?,David takes refuge in Yahweh.
31:1-2,rxwz,,,0,What does David ask Yahweh to become for him?,He asks Yahweh to be his rocky summit of refuge and a stronghold to save him.
31:3,yho3,,,0,Why does Yahweh lead and guide David?,Yahweh leads and guides David for the sake of his own name.
31:4,pu3z,,,0,What does David believe that Yahweh will protect him from?,Yahweh will rescue him from the evil plans his enemies have made to hurt him.
31:5,hyhk,,,0,Into what does David commit his spirit?,David puts himself into the care of Yahweh.
31:6,xsqw,,,0,Who does David hate?,He hates those who keep idols of worthlessness.
31:7,ci2u,,,0,Why will David be glad and rejoice in Yahweh’s covenant faithfulness?,David will be glad and rejoice because Yahweh has seen his affliction and known the troubles of his soul.
31:8,njk3,,,0,Where has Yahweh set David’s feet?,Yahweh has set David’s feet in an open space.
31:9,rhy1,,,0,Why does David ask Yahweh to be gracious to him?,David is in distress and his eye has wasted away from grief.
31:10,b6y2,,,0,Why does David’s strength fail and his bones waste away?,His strength fails and his bones waste away because of his iniquity.
31:11,bpvj,,,0,How do people respond to David?,"His enemies treat him with contempt, his neighbors are especially horrified by him, and those who see him outside flee from him."
31:12,mab3,,,0,To what does David compare himself?,"David says he is as forgotten as a dead man whom no one thinks about, and that he is like a broken vessel."
31:13,ykzt,,,0,Why is David so troubled?,"He hears the whispering of many and there is terror on every side, as his enemies conspire together to take his life."
31:15,hbx1,,,0,From whom does David ask God to rescue him?,He asks God to rescue him from his enemies and from those who pursue him.
31:16,s9mg,,,0,What does David ask God to do for his servant?,David asks God to make his face shine upon his servant and to save him in Yahweh’s covenant faithfulness.
31:17,l4co,,,0,What does David ask God not to let happen to him?,David asks Yahweh not to let him have shame.
31:18,hks4,,,0,Why should lying lips be silenced?,They speak arrogant and contemptuous things against the righteous.
31:19,m8v3,,,0,For whom is God’s goodness stored up?,Yahweh’s goodness is stored up for those who fear him.
31:20,nam0,,,0,From what does Yahweh protect those who revere him?,He protects them from the evil plots of the enemies who accuse them.
31:21,gmkp,,,0,Why is Yahweh to be blessed?,Yahweh showed David his marvelous covenant faithfulness when David was in a besieged city.
31:22,krfe,,,0,What did Yahweh do for David even though David said that he was cut off from God’s eyes?,Yahweh heard his plea for help when David cried out to him.
31:23,sdaj,,,0,What does Yahweh do for his faithful followers?,Yahweh preserves the faithful but pays back the proud in full.
31:24,b7i5,,,0,What advice does David give to those who wait for Yahweh?,He tells them to be firm and courageous.
32:1,ycjf,,,0,Who does the psalmist describe as truly happy?,The psalmist describes as truly happy those whose transgression is lifted up and whose sin is covered.
32:3-4,prhz,,,0,What happened to David when he did not confess his sins?,"His bones wasted away and he groaned all day long. Yahweh’s hand was heavy on him day and night, and his vitality was sapped by the summer heat."
32:5,mr10,,,0,What did God do when David acknowledged his sin and no longer hid his iniquity?,God forgave the guilt of David’s sin.
32:6,b5dy,,,0,What should godly people do when they realize they have sinned?,They should pray to Yahweh when they realize that they have sinned.
32:6,z293,,,0,What assurance does the psalmist give to the godly who pray to Yahweh?,A flood of great waters will not reach them.
32:7,e7u6,,,0,With what does Yahweh surround the psalmist?,Yahweh surrounds him with shouts of deliverance.
32:8,k4m2,,,0,What does Yahweh promise to do for those who come to him?,"Yahweh promises to instruct and teach them about the way they should go, and to counsel them personally."
32:9,p7nx,,,0,What does the psalmist warn against being like?,"The psalmist warns against being like a horse or mule without understanding, which must be controlled with a bit and bridle."
32:10,uss9,,,0,What will happen to the one who trusts in Yahweh?,Yahweh’s covenant faithfulness will surround him.
32:11,fg5f,,,0,What does the psalmist call on the righteous and upright in heart to do?,"The psalmist calls them to be glad in Yahweh, rejoice, and shout for joy."
33:1,llwi,,,0,In whom does the psalmist say the righteous should rejoice?,The righteous should rejoice in Yahweh.
33:2,a2co,,,0,With what instruments does the psalmist say to play to give thanks to Yahweh?,The psalmist says to give thanks to Yahweh with the harp and with the lyre of ten strings.
33:4,djrw,,,0,How does the psalmist describe Yahweh’s word and work?,Yahweh’s word is upright and all his work is done in faithfulness.
33:5,fr52,,,0,What does Yahweh love?,Yahweh loves righteousness and justice.
33:6,wlwo,,,0,What was made by the word of Yahweh?,The heavens and the stars were created by Yahweh commanding it.
33:7,p680,,,0,What does the psalmist say Yahweh does to the waters of the sea?,He gathers the waters of the sea together like a heap.
33:8,kpox,,,0,What does the psalmist say all the inhabitants of the world should do?,All the inhabitants of the world should deeply revere Yahweh.
33:11,qwsu,,,0,How long will the counsel of Yahweh stand?,"The counsel of Yahweh stands forever, the plans of his heart to every generation."
33:14,d00x,,,0,On whom does Yahweh look down from where he lives?,"Yahweh looks down on all the people, on all who live on the earth."
33:18,w20m,,,0,Whom does Yahweh watch over?,Yahweh watches over those who deeply revere him and confidently expect him to faithfully love them.
33:21,n5zy,,,0,Why does the psalmist say the heart rejoices in Yahweh?,The heart rejoices in Yahweh because the people trust in his holy name.
34:1,fi0d,,,0,How often will David praise Yahweh?,David will praise Yahweh at all times.
34:2,czlo,,,0,Who does David want to hear when he boasts in Yahweh?,David wants the humble to hear it and rejoice.
34:3,gfhg,,,0,What is David asking people to do with him?,David is asking them to magnify Yahweh and exalt his name together.
34:4,kiat,,,0,What happened when David sought Yahweh?,Yahweh answered David and delivered him from all his fears.
34:5,lhie,,,0,What happens to those who look to Yahweh?,They are radiant and their faces are not ashamed.
34:6,f1yw,,,0,What did Yahweh do when this afflicted man called out to him?,Yahweh heard him and saved him from all his troubles.
34:7,icgs,,,0,What does the angel of Yahweh do when he encamps around those who fear him?,The angel of Yahweh rescues them.
34:8,sw4c,,,0,Who is the man who is happy?,The man who takes refuge in Yahweh is happy.
34:9,kbbh,,,0,What does the psalmist say is true for those who fear Yahweh?,There is no lack for those who fear Yahweh.
34:10,epv0,,,0,What does David say about those who seek Yahweh?,Those who seek Yahweh will not lack anything good.
34:11,htk3,,,0,What does David invite the sons to do?,David invites them to come and listen to him so that he can teach them the fear of Yahweh.
34:13-14,thx7,,,0,What does the psalmist say a man who desires life should do?,"He should guard his tongue from evil and his lips from speaking deceit, turn away from evil, do good, seek peace, and pursue it."
34:15,wnyv,,,0,How does Yahweh pay attention to the righteous?,Yahweh pays attention and listens when the righteous call to him for help.
34:16,p6ju,,,0,What will Yahweh do to the doers of evil?,Yahweh will cut off their remembrance from the earth.
34:17,ghzk,,,0,What does Yahweh do when the righteous cry out?,He hears and delivers them from all their troubles.
34:18,f1eh,,,0,To whom is Yahweh near?,He is near the brokenhearted.
34:18,curp,,,0,Who does Yahweh save?,Yahweh saves those with a crushed spirit.
34:19-20,xi2f,,,0,What happens to the righteous who have many troubles?,Yahweh delivers him from all of them and guards all his bones.
34:21,ajjx,,,0,What will happen to the wicked?,Evil will kill the wicked.
34:21,hjx9,,,0,What will happen to those who hate the righteous?,Those who hate the righteous will be found guilty.
34:22,nejv,,,0,What does Yahweh do for his servants?,"He redeems the soul of his servants, and those who take refuge in him will not be guilty."
35:1,rvxl,,,0,What does David ask Yahweh to do for him?,"David asks Yahweh to work against those who work against him, and fight against those who fight against him."
35:2-3,eu42,,,0,What does David ask Yahweh to do?,He asks Yahweh to protect him and come to save him.
35:4,smvn,,,0,What does David want to happen to those who plan to harm him?,David wants them to be turned back and confounded.
35:5,tygx,,,0,Who does David want to drive away his enemies?,He wants the angel of Yahweh to drive them away.
35:7,r6x6,,,0,What did David’s enemies do without cause?,They tried to kill David as though they had set their net and dug a pit for him to fall into.
35:8,eze5,,,0,What does David want to happen to his enemies?,"David wants destruction to overtake them by surprise, for them to be caught in their own nets, and for them to fall to their destruction."
35:9,k0ke,,,0,In what will David rejoice?,He will rejoice in Yahweh’s salvation.
35:11-12,z0vy,,,0,Why is David sorrowful?,"He is sorrowful because unrighteous witnesses rise up to accuse him falsely, and repay him evil for good."
35:13-14,l32u,,,0,How did David respond to his enemies’ troubles?,"David wore sackcloth, fasted for them, went about in grief and bent down in mourning for them."
35:15-16,s1d8,,,0,How did his enemies respond to David’s suffering?,"They rejoiced and celebrated and then gathered to attack, slander, and mock him in anger."
35:17-18,h6g9,,,0,When will David thank Yahweh in front of his people?,He will thank Yahweh when he is rescued from his enemies’ destructive attacks.
35:20,eksy,,,0,What do David’s enemies do instead of speaking peace?,They devise deceitful words against those who live in peace.
35:22-23,bnss,,,0,What does David want Yahweh to do since he has seen David’s troubles?,"He wants Yahweh to not be silent, to not be far away, and to arouse and awake to his defense."
35:24,poht,,,0,Why does David say Yahweh should defend him?,He says Yahweh should defend him because of Yahweh’s righteousness.
36:2,ocsf,,,0,How does the wicked man respond to his own sin?,They are so proud that they refuse to recognize how wrongly they act.
36:3,teyc,,,0,What are the wicked man’s words like?,His words are sinful and deceitful.
36:3,bqkw,,,0,What does the wicked man not want to be?,He does not want to be wise and to do good.
36:4,sl08,,,0,What does the wicked man do while he lies in bed?,He plans ways to sin while he lies in bed.
36:5,uyj9,,,0,What reaches to the heavens and to the clouds?,"Yahweh’s covenant faithfulness reaches to the heavens, and his trustworthiness reaches to the clouds."
36:6,qaf4,,,0,What is Yahweh’s righteousness like?,"His righteousness is as permanent as the mountains of God, and his judgments are vast and mysterious as the deepest oceans."
36:6,lhll,,,0,What does Yahweh take care of?,"Yahweh takes care of all living creatures, both people and animals."
36:7,hi9p,,,0,To what does the psalmist compare how God protects people?,God protects people just as a bird shelters its young under its wings.
36:9,s6cw,,,0,Who is the fountain of life by whose light we see?,Yahweh is the one who causes everything to live and makes it possible to understand what is true.
36:10,yep7,,,0,To whom does David ask God to extend his covenant faithfulness?,David asks God to extend God’s covenant faithfulness fully to those who know God.
36:11,ewap,,,0,What does David ask God not to let happen?,"David asks God not to let the foot of the arrogant man come near him, and the hand of the wicked to drive him away."
36:12,oamx,,,0,What has happened to the evildoers?,They have fallen and are knocked down and are not able to get up.
37:1-2,vkik,,,0,Why does David say to not be upset because of evildoers?,He says to not be worried about evildoers because they will soon dry up as the grass and plants wither and die.
37:4,wdlh,,,0,Why does David say to delight in Yahweh?,He says to delight in Yahweh and he will give you the desires of your heart.
37:5-6,zo6a,,,0,Why does David say to trust in Yahweh?,"He says to trust in Yahweh and he will act on your behalf, display your justice like the daylight and your innocence like the day at noon."
37:7,ieaw,,,0,What does David say people should do before Yahweh?,"David says to be still before Yahweh and wait patiently for him, and to not be angry if someone succeeds with their evil plans."
37:8-10,fzet,,,0,Why does David say to not be angry and frustrated or to worry about evildoers?,"They will be cut off and disappear, but those who wait for Yahweh will inherit the land."
37:11,s1ka,,,0,What will happen to the meek?,They will inherit the land and delight in peacefulness.
37:14-15,walv,,,0,What will happen to the wicked who have tried to kill those who are upright?,The swords of the wicked will pierce their own hearts and their bows will be broken.
37:16-17,h6jp,,,0,Why is the little that the righteous have better than the abundance of many wicked people?,"The little that the righteous have is better because the arms of the wicked people will be broken, but Yahweh will support the righteous people."
37:18-19,dv1n,,,0,How will Yahweh provide for the blameless?,"The blameless will not be ashamed when times are bad, they will have enough to eat, and their heritage will be forever."
37:20,wsfi,,,0,What will happen to Yahweh’s enemies?,His enemies will be like the glory of the pastures which will be consumed and disappear in the smoke.
37:23-24,qr62,,,0,What is the benefit of having Yahweh establish a man’s steps?,"Even if something bad happens to him, he will not fail completely for Yahweh is taking care of him."
37:25,oba4,,,0,What has David not seen happen to the righteous person?,He has not seen the righteous person abandoned or his children begging for bread.
37:26,pd4k,,,0,How does the righteous person act?,"He is gracious, generous, and he lends freely."
37:27,e5kg,,,0,What should people do to live in the land forever?,They should turn away from evil and do what is right.
37:29,msfp,,,0,What will the righteous inherit?,They will inherit the land and live there forever.
37:30,ysvz,,,0,What does the mouth of the righteous person speak?,The mouth of the righteous person speaks wisdom and increases justice.
37:32-33,fbsj,,,0,What will happen to the righteous person whom the wicked person seeks to kill?,Yahweh will not abandon him into the evil person’s hand nor condemn him when he is judged.
37:34,hvqu,,,0,What will happen to those who wait for Yahweh?,Yahweh will raise them up to possess the land.
37:35-36,zv1q,,,0,What will happen to the wicked and violent person?,He had been powerful but then he passed away and was nowhere to be found.
37:39-40,yl8c,,,0,What does Yahweh do for the righteous?,"Yahweh protects them in time of trouble, and helps and rescues them."
38:1,sfte,,,0,What does the psalmist ask Yahweh not to do?,He asks Yahweh not to rebuke him in his anger and not to punish him in his wrath.
38:1-2,yyv9,,,0,What does the psalmist say Yahweh’s discipline feels like to him?,He says he feels as though Yahweh had shot arrows into him and his hand had struck him.
38:3,btzt,,,0,Why does the psalmist say his whole body is sick?,"His whole body is sick because of Yahweh’s anger, and there is no peace in his bones because of his sin."
38:4,o6m2,,,0,How does the psalmist describe his iniquities?,He says his iniquities overwhelm him and are a burden too heavy for him to bear.
38:5,xedc,,,0,What has happened to the psalmist’s wounds?,His wounds are infected and smell because of his foolish sins.
38:6,ske9,,,0,How does the psalmist describe his daily condition?,"He is stooped over and humiliated every day, and he goes about mourning all day long."
38:7,c7aw,,,0,What fills the psalmist within?,"He is filled with burning from within, and there is no health in his flesh."
38:8,n89q,,,0,How does the psalmist describe the extent of his suffering?,"He is numb and utterly crushed, and he groans because of the anguish of his heart."
38:9,rlms,,,0,What does the psalmist say the Lord knows about him?,"The Lord understands his heart’s deepest yearnings, and his groanings are not hidden from the Lord."
38:10,jcn2,,,0,What three things does the psalmist say are happening to him physically?,"His heart is pounding, his strength is fading, and his eyesight is dimming."
38:11,fzcp,,,0,How do the psalmist’s friends and neighbors respond to his condition?,"His friends and loved ones shun him because of his condition, and his relatives stand far away."
38:12,gjxu,,,0,What do those who seek the psalmist’s life do to him?,They lay snares for him and speak destructive and deceitful words against him all day long.
38:13-14,ec2s,,,0,How does the psalmist respond to those who seek to harm him?,He acts like a deaf man who hears nothing and a mute man who says nothing in reply.
38:15,bgq8,,,0,In whom does the psalmist place his hope?,He waits for Yahweh and trusts that the Lord his God will answer him.
38:16,i4gb,,,0,What does the psalmist fear will happen if his foot slips?,He fears his enemies will rejoice and gloat over him.
38:17,w2uv,,,0,What two things does the psalmist say about his current situation?,He says he is about to stumble and that he is in constant pain.
38:18,t9dc,,,0,What does the psalmist confess to Yahweh?,He confesses his guilt and says he is troubled about his sin.
38:19-20,rb85,,,0,How do the psalmist’s enemies treat him?,"His enemies are numerous, hate him without cause, repay him evil for good, and accuse him even though he has pursued what is good."
38:20,hndi,,,0,How do his enemies repay the good he has done?,They repay David evil for good and they hurl accusations at him.
38:21,ibjh,,,0,What does the psalmist ask Yahweh not to do?,He asks Yahweh not to abandon him and not to stay far away from him.
38:21-22,sds0,,,0,What names does David use when he asks Yahweh for help?,"He calls him, “Yahweh”, “God”, “Lord”, and “my salvation.”"
38:22,ha7u,,,0,What does the psalmist ask Yahweh to do?,He asks Yahweh to come quickly to help him.
39:1,p7uq,,,0,What did David decide to do?,David decided to watch what he said so that he would not sin with his tongue. He would keep silent while in the presence of an evil man.
39:2-3,i013,,,0,What happened when David kept silent and kept back his words from saying anything good?,"David’s pain grew worse, and his heart became hot and burned like a fire when he thought about what was happening."
39:4,c6ch,,,0,What does David want to know about his life?,"David wants to know when his life will end, how long his days are, and how transient he is."
39:5,olvj,,,0,What does David say his life is like before Yahweh?,David’s lifetime is like nothing before Yahweh.
39:6,j5tw,,,0,What does David say everyone hurries to do?,"David says everyone hurries to accumulate riches, even though they do not know who will receive them after they die."
39:7,dd45,,,0,Who is David’s only hope?,The Lord is David’s only hope.
39:8,xbv6,,,0,What does David ask the Lord to rescue him from?,David asks the Lord to rescue him from his sins.
39:8,n6f4,,,0,Of what does David not want to be the object?,David does not want to be the object of the ridicule of foolish people.
39:9,mf95,,,0,How does David respond to what the Lord did?,David is silent and does not open his mouth.
39:10,a5xq,,,0,What does David ask the Lord to stop?,David asks the Lord to stop punishing him as he feels he is about to die.
39:11,fcaq,,,0,What happens when the Lord disciplines people for sin?,"When the Lord disciplines people for sin, he destroys what they treasure, and only gives them a short time to live."
39:12,pppz,,,0,Why does David ask Yahweh to hear his prayer?,"David asks because he is living before Yahweh on earth only for a short time, a refugee like all his ancestors were."
39:13,zh06,,,0,What does David ask Yahweh to do before David dies?,David asks Yahweh to leave him alone so that David may be happy again before he dies.
40:1,xa5l,,,0,What did Yahweh do after David waited patiently for him?,Yahweh listened to David and heard his cry.
40:2,tv60,,,0,What did Yahweh do for David?,Yahweh rescued David from the terrible things that had been happening to him as if he’d been in a pit of mud but was lifted out onto a safe and solid rock.
40:3,jwvf,,,0,What will many do because God has put a new song in David’s mouth?,Many will see it and honor him and will trust in Yahweh.
40:4,iws1,,,0,Who is blessed?,The man is blessed who makes Yahweh his trust and does not honor the proud or those who turn away from Yahweh to lies.
40:5,jqpp,,,0,How does David describe God’s deeds and thoughts?,God’s wonderful deeds are many and his thoughts about us cannot be numbered.
40:7-8,e76w,,,0,What is written about David in the scroll of God’s law?,It is written that he delights to do God’s will and that he deeply treasures God’s laws.
40:9,r9jd,,,0,What has David proclaimed in the great assembly?,He has proclaimed good news of God’s righteousness in the great assembly.
40:10,pfg4,,,0,What has David not concealed?,He has not concealed God’s righteousness in his heart nor God’s covenant faithfulness nor trustworthiness from the great assembly.
40:11,p1ds,,,0,What does David pray that Yahweh will do for him?,"David prays that Yahweh not keep back his acts of mercy from David, but rather, let Yahweh’s covenant faithfulness and his trustworthiness always preserve David."
40:12,wiwo,,,0,What does David say is happening to him?,"Troubles that cannot be numbered surround him, and his iniquities have caught up with him so that he can no longer see clearly. They are more than the hairs on his head, and his heart has failed him."
40:13,sw1a,,,0,What does David pray that Yahweh will be pleased to do?,He prays that Yahweh will be pleased to rescue him.
40:14,mak0,,,0,What does David pray will happen to those who pursue his life?,"He prays that they have shame and be completely disappointed, and that they be turned back and brought to dishonor."
40:16,uxg9,,,0,What does David pray for those who seek Yahweh and love his salvation?,"He prays that they rejoice and be glad in Yahweh, and that they say continually, “May Yahweh be great.”"
40:17,xjgl,,,0,How does David describe the Lord?,"The Lord thinks about him, is his help, and comes to David’s rescue."
41:1,msl7,,,0,Who does David say is the one who is blessed?,The one who is helps powerless people has a good life.
41:1-2,wfvk,,,0,What will Yahweh do for the person who considers the lowly?,"Yahweh will rescue him, preserve him and keep him alive, and he will be happy on the earth."
41:2,z3wa,,,0,What will Yahweh not do to the blessed person?,Yahweh will not turn him over to the will of his enemies.
41:3,ym60,,,0,What will Yahweh do for the blessed person on the bed of suffering?,Yahweh will support him on the bed of suffering and make his bed of sickness into a bed of healing.
41:4,r9a9,,,0,Why did David ask Yahweh to have mercy on him?,He asked Yahweh to be gracious to him because he had sinned against Yahweh.
41:5,c64q,,,0,What evil do his enemies speak against David?,They ask when he will die and his name will perish.
41:6,n31c,,,0,What does David’s enemy say to him?,His enemy says worthless things.
41:7,mbun,,,0,What do those who hate David whisper and hope for?,Those who hate David whisper together against him and plan for his hurt.
41:9,ksi1,,,0,What has David’s own close friend in whom he trusted done?,His own close friend has betrayed him.
41:10,m2b4,,,0,What does the psalmist ask Yahweh to do for him?,The psalmist asks Yahweh to have mercy on him and raise him up so that he can pay back his enemies.
41:11,v2gf,,,0,How does David know that Yahweh delights in him?,David knows this because his enemy does not triumph over him.
41:12,g5xc,,,0,How does Yahweh help David?,Yahweh upholds him in his integrity and will keep David before his face forever.
41:13,j026,,,0,When may Yahweh be praised?,"Yahweh may be praised from always, from everlasting to everlasting."
42:1,ja6h,,,0,How does the psalmist describe his longing for God?,He says his soul longs for God just as a deer pants for streams of water.
42:2,c9jp,,,0,What does the psalmist say his soul does?,"His soul thirsts for God, for the living God."
42:3,j9h3,,,0,What has the psalmist’s crying become for him?,His weeping has taken the place of his food day and night.
42:4,v3ew,,,0,What does the psalmist call to mind?,He calls to mind how he went with the crowd and led them in procession to the house of God with a voice of rejoicing and praise.
42:5,wflz,,,0,What does the psalmist tell his soul to do?,"He tells his soul to wait for God, for he will again thank God, the one who brings him salvation."
42:7,fzyw,,,0,What do the psalmists say passes over them?,He says all of God’s breakers and waves pass over him.
42:8,moa7,,,0,What does Yahweh command in the daytime?,Yahweh commands his covenant faithfulness in the daytime.
42:8,csyp,,,0,What happens at night for the psalmist?,"At night, God’s song is with the psalmist, a prayer to the God of his life."
42:9,nlbp,,,0,"What does the psalmist say to God, his rock?","He asks why God has forgotten him, and why David walks about mourning because of the oppression of the enemy."
42:10,db6n,,,0,"What do the psalmist’s enemies say to him, and how does it affect him?","They mock him all day by asking where his God is, and it feels like crushing pain in his bones."
42:11,omy8,,,0,What does the psalmist tell his soul at the end of the psalm?,"He tells his soul to wait for God, for he will again praise God, who saves him."
43:1,qsa7,,,0,What does the psalmist ask God to do for him?,He asks God to vindicate him and plead his case against a nation that is not faithful.
43:2,zpsj,,,0,Why does the psalmist appeal to God to vindicate him?,He appeals to God because God is the God of his refuge.
43:3,hgdv,,,0,What does the psalmist ask God’s light and faithfulness to do?,He asks them to lead him and bring him to the mountain of God’s holiness and to God’s dwellings.
43:4,qoid,,,0,Where does the psalmist want to come when God brings him there?,He wants to come to the altar of God.
43:4,zghu,,,0,What will the psalmist do with the lyre?,He will thank God with the lyre.
43:5,s6pz,,,0,What does the psalmist tell his soul to do instead of being cast down?,"He tells his soul to wait for God, for he will again thank God who is his salvation and his God."
44:1,uu22,,,0,What have the psalmists heard with their ears?,"They have heard what work God did in their days, in the days of old."
44:2,bm64,,,0,What did God do with his hand?,God drove out the nations with his hand and planted the people of Israel.
44:3,zkf5,,,0,How did the Israelites obtain the land?,"They did not obtain the land by their own sword or by their own arm, but by God’s right hand because he favored them."
44:5,gg35,,,0,What do the Israelites do through God?,"Through God they defeat their enemies, and through God’s name they trample those who rise up against them."
44:6,u39u,,,0,In what does the psalmist not trust?,"He does not trust in his bow, and his sword does not save him."
44:7,j2j4,,,0,From what does God save them?,God saves them from their enemies and shames those who hate them.
44:9,of14,,,0,What has God done?,God has rejected and humiliated them and no longer goes out with their armies.
44:10,yygt,,,0,What does God make the Israelites do?,God makes them turn back from the adversary.
44:10,wfxo,,,0,What do those who hate the Israelites do?,Those who hate them take spoil for themselves.
44:11,w9mb,,,0,What has God made the Israelites like?,God has made them like sheep destined for slaughter and has scattered them as slaves among the nations.
44:13,hcu8,,,0,What has God made the Israelites to their neighbors?,"God has made them a reproach to their neighbors, a scorn and a derision to those around them."
44:15-16,nt5l,,,0,Why is the psalmist’s dishonor before him all the day long?,"His dishonor is before him, and the shame of his face has covered him because of the voice of him who rebukes and insults, because of the enemy and the avenger."
44:17,lnqx,,,0,What have the Israelites not done?,They have not forgotten God nor dealt falsely with God’s covenant.
44:18,jg14,,,0,What have the Israelites’ heart and steps not done?,"Their heart has not turned back, nor have their steps turned aside from God’s way."
44:19,vaf1,,,0,What has God done to them?,God has allowed their enemies to ruin their land as if darkness has covered it.
44:20-21,w2qc,,,0,What would God discover?,God would discover whether they had forgotten the name of their God or spread out their hands to a foreign god.
44:22,njqk,,,0,What are the Israelites considered to be because of God?,They are considered to be like sheep for slaughter.
44:25,mvt7,,,0,What has happened to the Israelites?,They are helpless as if they had fallen down and could not get up.
44:26,z6tv,,,0,What does the psalmist pray that God would do?,He prays that God might rise up for their help and redeem them for the sake of God’s covenant faithfulness.
45:1,jqb5,,,0,What is the psalmist reciting to the king?,He is reciting his works to the king.
45:2,mcqq,,,0,How does the psalmist describe the king?,"The king is fairer than the sons of man, grace is poured onto his lips, and God has blessed him forever."
45:4,x3i1,,,0,Why should the king ride out?,"The king should ride out for the sake of truth, humility, and righteousness."
45:5,fn7i,,,0,How are the king’s arrows described?,His arrows are sharp as if piercing the hearts of the king’s enemies.
45:6,j3po,,,0,How is God’s throne and a scepter of justice described?,"His throne is forever and ever, and a scepter of justice is the scepter of God’s kingdom."
45:7,zqjk,,,0,What has the king loved and hated?,He loves righteousness and hates wickedness.
45:8,w56q,,,0,Of what do all of the king’s garments smell?,"All of his garments smell of myrrh, aloes, and cassia."
45:9,h1oa,,,0,Where are the daughters of kings and the queen?,"Daughters of kings are among the king’s precious ones, and the queen stands at his right hand adorned in gold of Ophir."
45:12,k2hw,,,0,What will the rich do?,The rich among the people will beg for a favor.
45:14,mnt2,,,0,Where will the royal daughter be led?,She will be led to the king in embroidered dress.
45:15,vqzo,,,0,How and where will the virgins be led?,They will be led by joy and rejoicing; they will enter into the palace of the king.
45:16,jv6m,,,0,Who will take the place of the king’s fathers?,"His sons will take the place of his fathers, and he will make them princes throughout all the earth."
45:17,fxxo,,,0,What does the psalmist want the peoples of all generations to do regarding the king?,"The psalmist wants to make the king’s name remembered in every generation, so the peoples will thank him forever and ever."
46:1,chez,,,0,How does the psalmist describe God?,"God is a refuge and strength to them, and he greatly helps them in trouble."
46:2,ev08,,,0,"What do the psalmists say they will not do, even if the earth changes and the mountains shake into the sea?",They will not fear.
46:4,rruj,,,0,What makes the city of God rejoice?,The channels of a stream make the city of God rejoice.
46:5,xa2d,,,0,What will the city of God not do?,The city of God will not be shaken.
46:6,d5py,,,0,What happens to the earth when God utters his voice after the nations roar and kingdoms shake?,The earth melts.
46:7,uzg6,,,0,What does the psalmist say about Yahweh of armies and the God of Jacob?,"Yahweh of armies is with them, and the God of Jacob is a stronghold to them."
46:9,fgoc,,,0,What does Yahweh do to wars?,"He makes wars cease to the end of the earth. He shatters the bow and cuts the spear in pieces, and he burns the wagons with fire."
46:10,b1tw,,,0,What does God tell the people to do?,Be still and know that he is God.
46:10,cfas,,,0,What will happen to God among the nations?,He will be exalted among the nations and on the earth.
46:11,l41i,,,0,What is the God of Jacob to them?,The God of Jacob is a stronghold to them.
47:1-2,woe5,,,0,Why does the psalmist tell everyone to clap their hands and shout to God with a voice of rejoicing?,"They should do this because Yahweh Most High is to be feared, and he is the great King over all the earth."
47:3,dfct,,,0,What does Yahweh do to peoples and nations?,He subdues peoples under the Israelites and the nations under their feet.
47:5,yg82,,,0,How has God gone up?,God has gone up with a shout and the sound of a shofar.
47:6-7,b7x6,,,0,Why should everyone sing praises to God?,They should sing praises because God is the King of all the earth.
47:8,xkkz,,,0,Where does God reign?,God reigns over the nations.
47:8,ggqg,,,0,Where does God sit?,God sits on his holy throne.
47:9,wxxu,,,0,Where will the nobles of the peoples gather?,They will gather to the people of the God of Abraham.
47:9,bvho,,,0,Why will the nobles gather to the people of the God of Abraham?,They will gather because God is greatly exalted.
48:1,ns7p,,,0,How does the psalmist describe Yahweh?,Yahweh is great and is greatly praised.
48:2,b598,,,0,How is Mount Zion described?,"Mount Zion is high and beautiful, and it is a joy to all the earth."
48:3,cg7m,,,0,How is God known in the city?,God is known as a stronghold.
48:4-6,zs0z,,,0,What happened when the kings assembled themselves together and saw the city?,"They marveled, became terrified, and hurried away; trembling seized them there."
48:8,be7u,,,0,What will God do for the city of Yahweh of armies?,God will establish it forever.
48:9,vr2i,,,0,What have the worshippers compared in the midst of God’s temple?,They have compared God’s covenant faithfulness.
48:10,iir7,,,0,How does the psalmist describe God’s right hand?,His right hand is full of righteousness.
48:11,xfq0,,,0,Why should Mount Zion rejoice and the daughters of Judah be glad?,They should rejoice and be glad because of God’s judgments.
48:13,h80y,,,0,"Why should the Israelites walk around Zion, count her towers, and consider her citadels?",They should do these things so that they may tell it to a later generation.
48:14,agrz,,,0,What will God be for his people?,He will be their guide until death.
49:1-2,fg2c,,,0,Who does the psalmist call to hear him?,"He calls all the people of the world to hear him, both common people and the wealthy alike."
49:3,ok1r,,,0,With what will the psalmist speak?,He will think carefully and speak with wisdom to help them understand things better.
49:3,wj82,,,0,What will be the meditation of the psalmist’s heart?,The psalmist will speak of the things he has thought carefully about so they will have better understanding.
49:6-7,uwwe,,,0,What can those who trust in their wealth not do?,Those who trust in their wealth cannot pay God to keep a person from dying.
49:8,cdxe,,,0,How is the redemption of a person’s life costly?,"No matter how much money a person has, they can never keep someone else from dying."
