Reference,ID,Tags,Quote,Occurrence,Question,Response
21:14-15,dtun,,,0,Why would the remnant become victims and plunder for all their enemies?,The remnant would become victims and plunder for all their enemies because his people have done things that he has told them are very evil.
21:16,vwzf,,,0,How much innocent blood did Manasseh shed?,Manasseh shed so much innocent blood that he filled Jerusalem from one end to another with death.
21:23,c86k,,,0,How did Amon die?,The servants of Amon conspired against him and put the king to death in his own house.
21:26,ulkj,,,0,Where was Amon buried?,The people buried Amon in his tomb in the garden of Uzza.
22:2,pwqg,,,0,How did Josiah walk?,"Josiah walked in all the ways of David his ancestor, and he did not turn away either to the right or to the left."
22:3-5,vta1,,,0,What did Josiah want Hilkiah to give to the workmen who were in the house of Yahweh?,Josiah wanted Hilkiah to give the money that was brought into the house of Yahweh to the workmen who were in the house of Yahweh.
22:7,igeb,,,0,Why was no accounting required for the money that was given to the workmen?,"No accounting was required for the money that was given to the workmen, because they handled it faithfully."
22:8,kd0h,,,0,What did Hilkiah find in the house of Yahweh?,Hilkiah found the Book of the Law in the house of Yahweh.
22:11,ggnz,,,0,"When the king heard the words of the law, what did he do?","When the king heard the words of the law, he tore his clothes."
22:14,mvc1,,,0,Where did Huldah live?,Huldah lived in Jerusalem in the second quarter.
22:19,s98b,,,0,Why did Yahweh listen to the king of Judah?,Yahweh listened to the king of Judah because his heart was tender and because he humbled himself before Yahweh and because he tore his clothes and wept before Yahweh.
22:20,akq7,,,0,What would the eyes of the king of Judah not see?,His eyes would not see any of the disaster that Yahweh would bring on the place and its inhabitants.
23:2,bcem,,,0,In whose hearing did the king read all the words of the book of the covenant?,"The king read all the words of the book of the covenant in the hearing of all the men of Judah and all the inhabitants of Jerusalem, and the priests, prophets, and all the people, from small to great."
23:3,bq36,,,0,What did all the people agree to do?,All the people agreed to obey the covenant.
23:4,cjyu,,,0,What did the king burn outside Jerusalem in the fields in the Kidron Valley?,"The king burned all the vessels that were made for Baal and Asherah, and for all the stars of heaven outside Jerusalem in the fields in the Kidron Valley."
23:7,rdps,,,0,What rooms did the king clear out?,The king cleared out the rooms of the male prostitutes who were by the temple of Yahweh.
23:9,gl4u,,,0,Where were the priests of those shrines where incense was burned allowed to eat unleavened bread?,The priests of those shrines where incense was burned were allowed to eat unleavened bread in Jerusalem.
23:11,ofuv,,,0,Where were the horses that the kings of Judah had given to the sun?,"The horses that the kings of Judah had given to the sun were in an area at the entrance to the temple of Yahweh, near the room of Nathan Melech."
23:13,c9dh,,,0,Who built the Mount of Destruction?,Solomon king of Israel built the Mount of Destruction.
23:16,pkkw,,,0,Why did Josiah burn bones on the altar at Bethel?,He burned bones on the altar to defile it.
23:17-18,h3jj,,,0,Whose bones did Josiah not move?,Josiah did not move the bones of the man of God who came from Judah and the prophet who had come from Samaria.
23:22,k0v6,,,0,For how long had such a Passover celebration not been held?,"Such a Passover celebration had not been held from the days of the judges who ruled Israel, nor in all the days of the kings of Israel or Judah."
23:25,e1by,,,0,How did Josiah turn to Yahweh?,"Josiah turned to Yahweh with all his heart, all his soul, and all his strength."
23:26,z36i,,,0,From what did Yahweh not turn?,Yahweh did not turn from his great anger.
23:29,stjd,,,0,Who went to fight against the king of Assyria at the Euphrates River?,"Pharaoh Neco, king of Egypt, went to fight against the king of Assyria at the Euphrates River."
23:33,nhys,,,0,Why did Pharaoh Neco put Jehoahaz in chains at Riblah in the land of Hamath?,"Pharaoh Neco put him in chains at Riblah in the land of Hamath, so he might not reign in Jerusalem."
23:35,e16a,,,0,How did Jehoiakim get the money to pay Pharaoh?,"Jehoiakim taxed the land to pay the money, in order to pay Pharaoh."
24:2,id3n,,,0,What had Yahweh spoken through his servants the prophets?,"Yahweh had spoken through his servants the prophets that bands of Chaldeans, Arameans, Moabites, and Ammonites would destroy Judah."
24:4,jvae,,,0,What was Yahweh not willing to pardon?,Yahweh was not willing to pardon that Manasseh filled Jerusalem with innocent blood.
24:7,t7bx,,,0,Why did the king of Egypt not attack any more out of his land?,The king of Egypt did not attack any more out of his land because the king of Babylon had conquered all the lands that had been controlled by the king of Egypt.
24:12,a8yh,,,0,When did Nebuchadnezzar capture Jehoiachin?,Nebuchadnezzar captured Jehoiachin in the eighth year of Nebuchadnezzar’s reign.
24:14,mrgq,,,0,Who was left in the land?,Only the poorest people were left in the land.
24:17,im98,,,0,To what name did the king of Babylon change Mattaniah’s name?,The king of Babylon changed Mattaniah’s name to Zedekiah.
25:3,weik,,,0,Why was there no food for the people of the land?,The famine was so severe in the city that there was no food for the people of the land.
25:4,abai,,,0,Where did all the fighting men flee?,"All the fighting men fled at night by the way of the gate between the two walls, by the king’s garden."
25:7,w0ie,,,0,What happened to Zedekiah after his sons were slaughtered?,"After Zedekiah’s sons were slaughtered, the Chaldeans put out his eyes, bound him in bronze chains, and brought him to Babylon."
25:10,yzed,,,0,Who destroyed all the walls around Jerusalem?,All the army of the Babylonians who were under the commander of the bodyguard destroyed all the walls around Jerusalem.
25:12,pkjb,,,0,Why did the bodyguard leave some of the poorest of the land?,The bodyguard left some of the poorest of the land to work the vineyards and fields.
25:16,l6jx,,,0,How much bronze did the two pillars contain?,The two pillars contained more bronze than could be weighed.
25:21,a7pm,,,0,What did the king of Babylon do to the people taken prisoner by the commander of the bodyguard?,The king of Babylon put them to death.
25:22,oxdy,,,0,Whom did Nebuchadnezzar put in charge of the people who remained in the land of Judah?,Nebuchadnezzar put Gedaliah in charge of them.
25:26,twko,,,0,Why did all the people and the commanders of the soldiers go to Egypt?,"All the people and the commanders of the soldiers went to Egypt, because they were afraid of the Babylonians."
25:27,sjri,,,0,When was Jehoiachin released from prison?,"Jehoiachin was released from prison in the thirty-seventh year of the exile of Jehoiachin, in the year that Evil Merodach began to reign."
25:29-30,xa4v,,,0,What food did Jehoiachin eat?,Jehoiachin ate regularly at the king’s table for the rest of his life. And a regular food allowance was given to him every day for the rest of his life.
